Region,Codigo region,Provincia,Codigo provincia,provincia_residencia,fecha,positividad
Antofagasta,2,Antofagasta,21,Antofagasta,2020-05-26,0.2206640046697546
Antofagasta,2,Antofagasta,21,Antofagasta,2020-05-27,0.21156329264769427
Antofagasta,2,Antofagasta,21,Antofagasta,2020-05-28,0.19637680627161685
Antofagasta,2,Antofagasta,21,Antofagasta,2020-05-29,0.19574677877950808
Antofagasta,2,Antofagasta,21,Antofagasta,2020-05-30,0.20987496380221915
Antofagasta,2,Antofagasta,21,Antofagasta,2020-05-31,0.21963559090091592
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-01,0.2284878497531748
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-02,0.22063070689603195
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-03,0.2259795051971383
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-04,0.2308805453121597
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-05,0.23235521275271745
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-06,0.2422511544102709
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-07,0.24667464190009536
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-08,0.24788687614105026
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-09,0.2452613935155676
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-10,0.255174130540202
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-11,0.2636280749697562
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-12,0.2792800682133894
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-13,0.2771833043374325
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-14,0.2942099927699142
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-15,0.2962120442432451
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-16,0.3155444167091325
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-17,0.3171744232652475
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-18,0.3231553365161904
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-19,0.3248108772371517
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-20,0.3235406661824328
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-21,0.32215869350209103
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-22,0.3208241070359256
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-23,0.32811153133908866
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-24,0.3281146803536046
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-25,0.3338338919312781
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-26,0.3371429689132773
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-27,0.3437901221565971
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-28,0.35302282626341674
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-29,0.372920130499617
Antofagasta,2,Antofagasta,21,Antofagasta,2020-06-30,0.3652612200827572
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-01,0.3731589602037364
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-02,0.3712954899486166
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-03,0.3687573880233067
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-04,0.355487182874661
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-05,0.34783548018793314
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-06,0.3349384352205947
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-07,0.3332170727093948
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-08,0.3284412738217104
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-09,0.32939967763040345
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-10,0.3204466711404512
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-11,0.3218409648758424
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-12,0.3053912346835106
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-13,0.300449353298522
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-14,0.28843759243177297
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-15,0.27530886505111873
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-16,0.26505248367819423
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-17,0.25983752649595954
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-18,0.25396625143226176
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-19,0.2599344331683616
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-20,0.2570394714744766
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-21,0.2535044874657409
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-22,0.2545869964656338
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-23,0.23913827554079975
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-24,0.22672523644150774
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-25,0.20988393724016172
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-26,0.19287175474755225
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-27,0.18738920119653624
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-28,0.18373622027082806
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-29,0.1795742427616895
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-30,0.18190897492161867
Antofagasta,2,Antofagasta,21,Antofagasta,2020-07-31,0.18220112233253574
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-01,0.1773138894745057
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-02,0.15824977010133967
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-03,0.15097492249996147
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-04,0.14762506701595965
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-05,0.14204997117616494
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-06,0.13872098699217295
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-07,0.14386315737905114
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-08,0.13988022677325174
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-09,0.1375788652613639
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-10,0.13713237268583908
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-11,0.12845896614657887
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-12,0.12214551475291165
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-13,0.11764573560096818
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-14,0.1010639055525822
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-15,0.10268753320064156
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-16,0.10900750287677564
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-17,0.10403885886475008
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-18,0.10460353410661327
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-19,0.11134937543738743
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-20,0.11160225022444024
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-21,0.11175395140051067
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-22,0.1089421786622258
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-23,0.1041976432538337
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-24,0.09829240790562753
Antofagasta,2,Antofagasta,21,Antofagasta,2020-08-25,0.1011095876392448
Biobío,8,Arauco,82,Arauco,2020-03-17,
Biobío,8,Arauco,82,Arauco,2020-03-18,
Biobío,8,Arauco,82,Arauco,2020-03-19,
Biobío,8,Arauco,82,Arauco,2020-03-20,
Biobío,8,Arauco,82,Arauco,2020-03-21,
Biobío,8,Arauco,82,Arauco,2020-03-22,
Biobío,8,Arauco,82,Arauco,2020-03-23,0.1238095238095238
Biobío,8,Arauco,82,Arauco,2020-03-24,0.09523809523809523
Biobío,8,Arauco,82,Arauco,2020-03-25,0.023809523809523808
Biobío,8,Arauco,82,Arauco,2020-03-26,0.023809523809523808
Biobío,8,Arauco,82,Arauco,2020-03-27,0.023809523809523808
Biobío,8,Arauco,82,Arauco,2020-03-28,0.030020703933747405
Biobío,8,Arauco,82,Arauco,2020-03-29,
Biobío,8,Arauco,82,Arauco,2020-03-30,
Biobío,8,Arauco,82,Arauco,2020-03-31,
Biobío,8,Arauco,82,Arauco,2020-04-01,
Biobío,8,Arauco,82,Arauco,2020-04-02,
Biobío,8,Arauco,82,Arauco,2020-04-03,
Biobío,8,Arauco,82,Arauco,2020-04-04,
Biobío,8,Arauco,82,Arauco,2020-04-05,0.05037957211870255
Biobío,8,Arauco,82,Arauco,2020-04-06,0.05037957211870255
Biobío,8,Arauco,82,Arauco,2020-04-07,0.05037957211870255
Biobío,8,Arauco,82,Arauco,2020-04-08,0.031746031746031744
Biobío,8,Arauco,82,Arauco,2020-04-09,0.031746031746031744
Biobío,8,Arauco,82,Arauco,2020-04-10,0.0
Biobío,8,Arauco,82,Arauco,2020-04-11,0.0
Biobío,8,Arauco,82,Arauco,2020-04-12,0.0
Biobío,8,Arauco,82,Arauco,2020-04-13,0.0
Biobío,8,Arauco,82,Arauco,2020-04-14,0.0
Biobío,8,Arauco,82,Arauco,2020-04-15,0.0
Biobío,8,Arauco,82,Arauco,2020-04-16,0.0
Biobío,8,Arauco,82,Arauco,2020-04-17,0.0
Biobío,8,Arauco,82,Arauco,2020-04-18,0.0
Biobío,8,Arauco,82,Arauco,2020-04-19,0.0
Biobío,8,Arauco,82,Arauco,2020-04-20,0.0049261083743842365
Biobío,8,Arauco,82,Arauco,2020-04-21,0.0049261083743842365
Biobío,8,Arauco,82,Arauco,2020-04-22,0.0049261083743842365
Biobío,8,Arauco,82,Arauco,2020-04-23,0.0049261083743842365
Biobío,8,Arauco,82,Arauco,2020-04-24,0.0049261083743842365
Biobío,8,Arauco,82,Arauco,2020-04-25,0.0049261083743842365
Biobío,8,Arauco,82,Arauco,2020-04-26,0.0049261083743842365
Biobío,8,Arauco,82,Arauco,2020-04-27,
Biobío,8,Arauco,82,Arauco,2020-04-28,
Biobío,8,Arauco,82,Arauco,2020-04-29,
Biobío,8,Arauco,82,Arauco,2020-04-30,
Biobío,8,Arauco,82,Arauco,2020-05-01,
Biobío,8,Arauco,82,Arauco,2020-05-02,
Biobío,8,Arauco,82,Arauco,2020-05-03,
Biobío,8,Arauco,82,Arauco,2020-05-04,0.0
Biobío,8,Arauco,82,Arauco,2020-05-05,0.012605042016806723
Biobío,8,Arauco,82,Arauco,2020-05-06,0.02689075630252101
Biobío,8,Arauco,82,Arauco,2020-05-07,0.04619577560754032
Biobío,8,Arauco,82,Arauco,2020-05-08,0.0591827885945533
Biobío,8,Arauco,82,Arauco,2020-05-09,0.0591827885945533
Biobío,8,Arauco,82,Arauco,2020-05-10,0.0591827885945533
Biobío,8,Arauco,82,Arauco,2020-05-11,0.0591827885945533
Biobío,8,Arauco,82,Arauco,2020-05-12,0.04937886702592585
Biobío,8,Arauco,82,Arauco,2020-05-13,0.043029660676719504
Biobío,8,Arauco,82,Arauco,2020-05-14,0.03166114930820813
Biobío,8,Arauco,82,Arauco,2020-05-15,0.02396514161220044
Biobío,8,Arauco,82,Arauco,2020-05-16,0.02396514161220044
Biobío,8,Arauco,82,Arauco,2020-05-17,0.05967942732648615
Biobío,8,Arauco,82,Arauco,2020-05-18,0.08165744930450812
Biobío,8,Arauco,82,Arauco,2020-05-19,0.07885632885632886
Biobío,8,Arauco,82,Arauco,2020-05-20,0.08282458282458283
Biobío,8,Arauco,82,Arauco,2020-05-21,0.09274521774521774
Biobío,8,Arauco,82,Arauco,2020-05-22,0.10355079193107362
Biobío,8,Arauco,82,Arauco,2020-05-23,0.11004429842458012
Biobío,8,Arauco,82,Arauco,2020-05-24,0.09020302858331028
Biobío,8,Arauco,82,Arauco,2020-05-25,0.07807722335405677
Biobío,8,Arauco,82,Arauco,2020-05-26,0.09395023922707264
Biobío,8,Arauco,82,Arauco,2020-05-27,0.11643701171384513
Biobío,8,Arauco,82,Arauco,2020-05-28,0.11643701171384513
Biobío,8,Arauco,82,Arauco,2020-05-29,0.1195712014677532
Biobío,8,Arauco,82,Arauco,2020-05-30,0.11867993587060525
Biobío,8,Arauco,82,Arauco,2020-05-31,0.11471168190235127
Biobío,8,Arauco,82,Arauco,2020-06-01,0.11166218624201817
Biobío,8,Arauco,82,Arauco,2020-06-02,0.10275781148398487
Biobío,8,Arauco,82,Arauco,2020-06-03,0.09217580090197428
Biobío,8,Arauco,82,Arauco,2020-06-04,0.08183745503731264
Biobío,8,Arauco,82,Arauco,2020-06-05,0.08046382866368627
Biobío,8,Arauco,82,Arauco,2020-06-06,0.07872259162833159
Biobío,8,Arauco,82,Arauco,2020-06-07,0.08513284803858799
Biobío,8,Arauco,82,Arauco,2020-06-08,0.0942031428231685
Biobío,8,Arauco,82,Arauco,2020-06-09,0.09645109156993707
Biobío,8,Arauco,82,Arauco,2020-06-10,0.085896354211076
Biobío,8,Arauco,82,Arauco,2020-06-11,0.08913024539063781
Biobío,8,Arauco,82,Arauco,2020-06-12,0.07892616375798475
Biobío,8,Arauco,82,Arauco,2020-06-13,0.0867269674771558
Biobío,8,Arauco,82,Arauco,2020-06-14,0.07694073381032512
Biobío,8,Arauco,82,Arauco,2020-06-15,0.07497416547207537
Biobío,8,Arauco,82,Arauco,2020-06-16,0.07416093695486202
Biobío,8,Arauco,82,Arauco,2020-06-17,0.09343797511523184
Biobío,8,Arauco,82,Arauco,2020-06-18,0.09987110864028872
Biobío,8,Arauco,82,Arauco,2020-06-19,0.11349464316047975
Biobío,8,Arauco,82,Arauco,2020-06-20,0.15345348383960855
Biobío,8,Arauco,82,Arauco,2020-06-21,0.1554633408776036
Biobío,8,Arauco,82,Arauco,2020-06-22,0.15544578223172634
Biobío,8,Arauco,82,Arauco,2020-06-23,0.15991243375720146
Biobío,8,Arauco,82,Arauco,2020-06-24,0.140475847241407
Biobío,8,Arauco,82,Arauco,2020-06-25,0.14123690278766673
Biobío,8,Arauco,82,Arauco,2020-06-26,0.14398053460303648
Biobío,8,Arauco,82,Arauco,2020-06-27,0.1078039017877482
Biobío,8,Arauco,82,Arauco,2020-06-28,0.1258366886729941
Biobío,8,Arauco,82,Arauco,2020-06-29,0.12809686810708654
Biobío,8,Arauco,82,Arauco,2020-06-30,0.13445762446784293
Biobío,8,Arauco,82,Arauco,2020-07-01,0.13198812427107
Biobío,8,Arauco,82,Arauco,2020-07-02,0.13280026578672913
Biobío,8,Arauco,82,Arauco,2020-07-03,0.12775325251239286
Biobío,8,Arauco,82,Arauco,2020-07-04,0.12199446709259044
Biobío,8,Arauco,82,Arauco,2020-07-05,0.10571182500349677
Biobío,8,Arauco,82,Arauco,2020-07-06,0.1080812751990339
Biobío,8,Arauco,82,Arauco,2020-07-07,0.10541365296619427
Biobío,8,Arauco,82,Arauco,2020-07-08,0.1177984615682085
Biobío,8,Arauco,82,Arauco,2020-07-09,0.1118326197814712
Biobío,8,Arauco,82,Arauco,2020-07-10,0.10470609539122727
Biobío,8,Arauco,82,Arauco,2020-07-11,0.1025396623594954
Biobío,8,Arauco,82,Arauco,2020-07-12,0.1118958975221822
Biobío,8,Arauco,82,Arauco,2020-07-13,0.11042283354911822
Biobío,8,Arauco,82,Arauco,2020-07-14,0.10230822725779384
Biobío,8,Arauco,82,Arauco,2020-07-15,0.10189243294390338
Biobío,8,Arauco,82,Arauco,2020-07-16,0.10664311562074473
Biobío,8,Arauco,82,Arauco,2020-07-17,0.10960027472601454
Biobío,8,Arauco,82,Arauco,2020-07-18,0.12138649703855264
Biobío,8,Arauco,82,Arauco,2020-07-19,0.13394670678186096
Biobío,8,Arauco,82,Arauco,2020-07-20,0.13492528427913006
Biobío,8,Arauco,82,Arauco,2020-07-21,0.14996880706458832
Biobío,8,Arauco,82,Arauco,2020-07-22,0.15838909247198438
Biobío,8,Arauco,82,Arauco,2020-07-23,0.15159792099490454
Biobío,8,Arauco,82,Arauco,2020-07-24,0.14865177950404582
Biobío,8,Arauco,82,Arauco,2020-07-25,0.13584026669253302
Biobío,8,Arauco,82,Arauco,2020-07-26,0.11271877914656755
Biobío,8,Arauco,82,Arauco,2020-07-27,0.10721315652946983
Biobío,8,Arauco,82,Arauco,2020-07-28,0.09103006313707412
Biobío,8,Arauco,82,Arauco,2020-07-29,0.06369691066827325
Biobío,8,Arauco,82,Arauco,2020-07-30,0.0622034817554895
Biobío,8,Arauco,82,Arauco,2020-07-31,0.07333427999273451
Biobío,8,Arauco,82,Arauco,2020-08-01,0.07855037537276431
Biobío,8,Arauco,82,Arauco,2020-08-02,0.08217251388334096
Biobío,8,Arauco,82,Arauco,2020-08-03,0.08113369629444972
Biobío,8,Arauco,82,Arauco,2020-08-04,0.09292327470509518
Biobío,8,Arauco,82,Arauco,2020-08-05,0.11098052001469368
Biobío,8,Arauco,82,Arauco,2020-08-06,0.10637964584860213
Biobío,8,Arauco,82,Arauco,2020-08-07,0.09046964717998278
Biobío,8,Arauco,82,Arauco,2020-08-08,0.12786718816358933
Biobío,8,Arauco,82,Arauco,2020-08-09,0.11471410084170405
Biobío,8,Arauco,82,Arauco,2020-08-10,0.12251584116973713
Biobío,8,Arauco,82,Arauco,2020-08-11,0.11115832010488484
Biobío,8,Arauco,82,Arauco,2020-08-12,0.100296637095773
Biobío,8,Arauco,82,Arauco,2020-08-13,0.11048055255919158
Biobío,8,Arauco,82,Arauco,2020-08-14,0.11752164680958815
Biobío,8,Arauco,82,Arauco,2020-08-15,0.07635101188895323
Biobío,8,Arauco,82,Arauco,2020-08-16,0.09610147500326073
Biobío,8,Arauco,82,Arauco,2020-08-17,0.08866322203908514
Biobío,8,Arauco,82,Arauco,2020-08-18,0.09336619658466452
Biobío,8,Arauco,82,Arauco,2020-08-19,0.09208784571461204
Biobío,8,Arauco,82,Arauco,2020-08-20,0.10080960995920396
Biobío,8,Arauco,82,Arauco,2020-08-21,0.1015221710034463
Biobío,8,Arauco,82,Arauco,2020-08-22,0.1014134517166448
Biobío,8,Arauco,82,Arauco,2020-08-23,0.09404747580124656
Biobío,8,Arauco,82,Arauco,2020-08-24,0.10211781651407432
Biobío,8,Arauco,82,Arauco,2020-08-25,0.09097251582173532
Arica y Parinacota,15,Arica,151,Arica,2020-03-16,
Arica y Parinacota,15,Arica,151,Arica,2020-03-17,
Arica y Parinacota,15,Arica,151,Arica,2020-03-18,
Arica y Parinacota,15,Arica,151,Arica,2020-03-19,
Arica y Parinacota,15,Arica,151,Arica,2020-03-20,
Arica y Parinacota,15,Arica,151,Arica,2020-03-21,
Arica y Parinacota,15,Arica,151,Arica,2020-03-22,0.061426476749057386
Arica y Parinacota,15,Arica,151,Arica,2020-03-23,0.028309593632174283
Arica y Parinacota,15,Arica,151,Arica,2020-03-24,0.012794371149738682
Arica y Parinacota,15,Arica,151,Arica,2020-03-25,0.014895211485873137
Arica y Parinacota,15,Arica,151,Arica,2020-03-26,0.014368549208058785
Arica y Parinacota,15,Arica,151,Arica,2020-03-27,0.015090049929559509
Arica y Parinacota,15,Arica,151,Arica,2020-03-28,0.01974843502272721
Arica y Parinacota,15,Arica,151,Arica,2020-03-29,0.029649425121737114
Arica y Parinacota,15,Arica,151,Arica,2020-03-30,0.03711238469737275
Arica y Parinacota,15,Arica,151,Arica,2020-03-31,0.05035487990708106
Arica y Parinacota,15,Arica,151,Arica,2020-04-01,0.07590380915620007
Arica y Parinacota,15,Arica,151,Arica,2020-04-02,0.0958992230520955
Arica y Parinacota,15,Arica,151,Arica,2020-04-03,0.09925697640984886
Arica y Parinacota,15,Arica,151,Arica,2020-04-04,0.11885735142449788
Arica y Parinacota,15,Arica,151,Arica,2020-04-05,0.1421789526876142
Arica y Parinacota,15,Arica,151,Arica,2020-04-06,0.15182302401211292
Arica y Parinacota,15,Arica,151,Arica,2020-04-07,0.1654593876484766
Arica y Parinacota,15,Arica,151,Arica,2020-04-08,0.1610654320167115
Arica y Parinacota,15,Arica,151,Arica,2020-04-09,0.1550715681078995
Arica y Parinacota,15,Arica,151,Arica,2020-04-10,0.15873457177090314
Arica y Parinacota,15,Arica,151,Arica,2020-04-11,0.14322216734821766
Arica y Parinacota,15,Arica,151,Arica,2020-04-12,0.11303908966390296
Arica y Parinacota,15,Arica,151,Arica,2020-04-13,0.10190608473779456
Arica y Parinacota,15,Arica,151,Arica,2020-04-14,0.07665355948526931
Arica y Parinacota,15,Arica,151,Arica,2020-04-15,0.06374971240548695
Arica y Parinacota,15,Arica,151,Arica,2020-04-16,0.058088890013789474
Arica y Parinacota,15,Arica,151,Arica,2020-04-17,0.07567130759620706
Arica y Parinacota,15,Arica,151,Arica,2020-04-18,0.08622997121609519
Arica y Parinacota,15,Arica,151,Arica,2020-04-19,0.10327974325256936
Arica y Parinacota,15,Arica,151,Arica,2020-04-20,0.1075161964545398
Arica y Parinacota,15,Arica,151,Arica,2020-04-21,0.1344757775378322
Arica y Parinacota,15,Arica,151,Arica,2020-04-22,0.175270195143844
Arica y Parinacota,15,Arica,151,Arica,2020-04-23,0.17111229770531414
Arica y Parinacota,15,Arica,151,Arica,2020-04-24,0.15217168775346826
Arica y Parinacota,15,Arica,151,Arica,2020-04-25,0.13683492241670292
Arica y Parinacota,15,Arica,151,Arica,2020-04-26,0.1242644336948984
Arica y Parinacota,15,Arica,151,Arica,2020-04-27,0.11668303275773632
Arica y Parinacota,15,Arica,151,Arica,2020-04-28,0.09660510729027673
Arica y Parinacota,15,Arica,151,Arica,2020-04-29,0.08514126249309861
Arica y Parinacota,15,Arica,151,Arica,2020-04-30,0.08466900747538905
Arica y Parinacota,15,Arica,151,Arica,2020-05-01,0.09027628409390162
Arica y Parinacota,15,Arica,151,Arica,2020-05-02,0.08895353277115027
Arica y Parinacota,15,Arica,151,Arica,2020-05-03,0.0998679155021714
Arica y Parinacota,15,Arica,151,Arica,2020-05-04,0.09872306731899567
Arica y Parinacota,15,Arica,151,Arica,2020-05-05,0.09807723936756196
Arica y Parinacota,15,Arica,151,Arica,2020-05-06,0.0633780883893412
Arica y Parinacota,15,Arica,151,Arica,2020-05-07,0.06906296954592048
Arica y Parinacota,15,Arica,151,Arica,2020-05-08,0.0695234614349838
Arica y Parinacota,15,Arica,151,Arica,2020-05-09,0.0705409624524848
Arica y Parinacota,15,Arica,151,Arica,2020-05-10,0.054178176103723705
Arica y Parinacota,15,Arica,151,Arica,2020-05-11,0.06054950512313635
Arica y Parinacota,15,Arica,151,Arica,2020-05-12,0.05589327369852767
Arica y Parinacota,15,Arica,151,Arica,2020-05-13,0.05480598889031263
Arica y Parinacota,15,Arica,151,Arica,2020-05-14,0.05861000593230897
Arica y Parinacota,15,Arica,151,Arica,2020-05-15,0.06090083679456841
Arica y Parinacota,15,Arica,151,Arica,2020-05-16,0.085067146675164
Arica y Parinacota,15,Arica,151,Arica,2020-05-17,0.10230177260544213
Arica y Parinacota,15,Arica,151,Arica,2020-05-18,0.10937729471912074
Arica y Parinacota,15,Arica,151,Arica,2020-05-19,0.12256480750873446
Arica y Parinacota,15,Arica,151,Arica,2020-05-20,0.13870354681820546
Arica y Parinacota,15,Arica,151,Arica,2020-05-21,0.14769501882413796
Arica y Parinacota,15,Arica,151,Arica,2020-05-22,0.13944586057497976
Arica y Parinacota,15,Arica,151,Arica,2020-05-23,0.13431347627036574
Arica y Parinacota,15,Arica,151,Arica,2020-05-24,0.14187048382737336
Arica y Parinacota,15,Arica,151,Arica,2020-05-25,0.14241428919784735
Arica y Parinacota,15,Arica,151,Arica,2020-05-26,0.13880497662035735
Arica y Parinacota,15,Arica,151,Arica,2020-05-27,0.1324908759490843
Arica y Parinacota,15,Arica,151,Arica,2020-05-28,0.1416374242805856
Arica y Parinacota,15,Arica,151,Arica,2020-05-29,0.15125200325000324
Arica y Parinacota,15,Arica,151,Arica,2020-05-30,0.15852510398104794
Arica y Parinacota,15,Arica,151,Arica,2020-05-31,0.16060798841687354
