"fecha";"region";"r.estimado";"r.liminf";"r.lisup"
"2020-03-08";15;3.49540731884018;0;3.99
"2020-03-09";15;2.97739206199232;0;3.99
"2020-03-10";15;2.74077350492209;0;3.99
"2020-03-11";15;2.40611582239987;0;3.99
"2020-03-12";15;2.2838658038315;0;3.99
"2020-03-13";15;2.15367393677159;0;3.99
"2020-03-14";15;2.04008427201721;0;3.99
"2020-03-15";15;1.95919780595972;0;3.99
"2020-03-16";15;1.93456705643484;0;3.99
"2020-03-17";15;1.85585362500168;0;3.99
"2020-03-18";15;1.88550933093703;0;3.99
"2020-03-19";15;1.84306853859683;0;3.99
"2020-03-20";15;1.84213390152441;0;3.99
"2020-03-21";15;1.92237490931083;0;3.99
"2020-03-22";15;1.95933094874431;0;3.99
"2020-03-23";15;1.95629236281891;0;3.99
"2020-03-24";15;2.00638657497235;0;3.99
"2020-03-25";15;1.9958240272537;0.0766617925201822;3.91498626198722
"2020-03-26";15;2.1085449891796;0.294883471159967;3.92220650719923
"2020-03-27";15;2.08304620294741;0.409818832780848;3.75627357311398
"2020-03-28";15;2.09647369827774;0.500381675616058;3.69256572093942
"2020-03-29";15;2.0635637015206;0.636713624058544;3.49041377898267
"2020-03-30";15;2.11628880567792;0.776739598416014;3.45583801293982
"2020-03-31";15;2.03136494257875;0.791824768698204;3.2709051164593
"2020-04-01";15;2.02925304938986;0.885786945864858;3.17271915291487
"2020-04-02";15;1.96013291101844;0.906789083442107;3.01347673859477
"2020-04-03";15;1.87885281474536;0.919938296985629;2.83776733250509
"2020-04-04";15;1.84847262917762;0.938332761430365;2.75861249692489
"2020-04-05";15;1.74803405689114;0.948967044559073;2.54710106922321
"2020-04-06";15;1.60239247978751;0.911977502397572;2.29280745717744
"2020-04-07";15;1.50420610456481;0.894942048052277;2.11347016107734
"2020-04-08";15;1.40544768633866;0.866398949606411;1.94449642307091
"2020-04-09";15;1.26901063595768;0.802588056737845;1.73543321517753
"2020-04-10";15;1.16309168399402;0.755765542346652;1.57041782564138
"2020-04-11";15;1.0406392680967;0.670921063231025;1.41035747296237
"2020-04-12";15;0.964397059485339;0.607867736788217;1.32092638218246
"2020-04-13";15;0.918537554712741;0.574186648838971;1.26288846058651
"2020-04-14";15;0.869879872847604;0.526071219211687;1.21368852648352
"2020-04-15";15;0.835098674217838;0.479221325834996;1.19097602260068
"2020-04-16";15;0.863348581144151;0.495686380556599;1.2310107817317
"2020-04-17";15;0.92740856366929;0.542681515565143;1.31213561177344
"2020-04-18";15;0.983904926078498;0.614279081227122;1.35353077092988
"2020-04-19";15;1.06174726981656;0.666548544036114;1.45694599559701
"2020-04-20";15;1.14778273405775;0.724870878191471;1.57069458992403
"2020-04-21";15;1.18584335824977;0.773749380947389;1.59793733555215
"2020-04-22";15;1.19918998294866;0.796023140406977;1.60235682549034
"2020-04-23";15;1.15578960000519;0.770852322909029;1.54072687710135
"2020-04-24";15;1.08856405517284;0.726886672661878;1.45024143768379
"2020-04-25";15;1.04512616254235;0.703058580764733;1.38719374431996
"2020-04-26";15;0.992085099403938;0.653490209639616;1.33067998916826
"2020-04-27";15;0.921926320833035;0.58366719344164;1.26018544822443
"2020-04-28";15;0.909099544924462;0.571139160640014;1.24705992920891
"2020-04-29";15;0.896870434459264;0.544163773874857;1.24957709504367
"2020-04-30";15;0.913595100206957;0.558680389534892;1.26850981087902
"2020-05-01";15;0.925828845889834;0.570865091061636;1.28079260071803
"2020-05-02";15;0.920442621072911;0.561791913424864;1.27909332872096
"2020-05-03";15;0.91889334089766;0.554513186710776;1.28327349508454
"2020-05-04";15;0.919224312128515;0.551367315522669;1.28708130873436
"2020-05-05";15;0.904769426919539;0.529601063223528;1.27993779061555
"2020-05-06";15;0.900159450717967;0.510776273167341;1.28954262826859
"2020-05-07";15;0.917327868271968;0.526616241659551;1.30803949488439
"2020-05-08";15;0.941526203521308;0.557537943384314;1.3255144636583
"2020-05-09";15;0.989907264015389;0.599202217311661;1.38061231071912
"2020-05-10";15;1.04680344792134;0.657037005731042;1.43656989011164
"2020-05-11";15;1.14741091782012;0.717714195123513;1.57710764051673
"2020-05-12";15;1.20737024864313;0.746130727728637;1.66860976955762
"2020-05-13";15;1.27306867526438;0.788954861684819;1.75718248884393
"2020-05-14";15;1.31205619684043;0.821119251395614;1.80299314228525
"2020-05-15";15;1.3342417213057;0.840108415723771;1.82837502688764
"2020-05-16";15;1.37688613798782;0.893498003780739;1.8602742721949
"2020-05-17";15;1.38310919505544;0.909104715953267;1.85711367415762
