Fecha,Servicio salud,Codigo region,Region,Camas ocupadas intensivo,Camas totales intensivo,Camas ocupadas intermedio,Camas totales intermedio,Vmi covid19 confirmados,Vmi covid19 sospechosos,Vmi ocupados,Vmi totales
2020-06-01,SS ACONGAGUA,5,Valparaíso,15,18,10.0,19,6,1,11,17
2020-06-01,SS AISÉN,11,Aysén,1,8,0.0,6,0,0,1,17
2020-06-01,SS ANTOFAGASTA,2,Antofagasta,93,111,34.0,48,45,9,77,107
2020-06-01,SS ARAUCANÍA NORTE,9,Araucanía,4,5,10.0,11,1,0,4,8
2020-06-01,SS ARAUCANÍA SUR,9,Araucanía,39,57,53.0,62,16,0,28,72
2020-06-01,SS ARAUCO,8,Bíobío,0,0,4.0,6,0,0,1,1
2020-06-01,SS ARICA,15,Arica y Parinacota,17,22,23.0,46,9,0,13,20
2020-06-01,SS ATACAMA,3,Atacama,9,24,6.0,10,2,1,4,22
2020-06-01,SS BÍO BÍO,8,Bíobío,13,39,17.0,25,6,0,13,44
2020-06-01,SS CHILOÉ,10,Los Lagos,10,15,0.0,4,1,0,6,15
2020-06-01,SS CONCEPCIÓN,8,Bíobío,50,65,24.0,36,26,0,38,63
2020-06-01,SS COQUIMBO,4,Coquimbo,31,41,17.0,28,3,1,21,44
2020-06-01,SS DEL MAULE,7,Maule,49,57,30.0,63,34,4,48,65
2020-06-01,SS DEL RELONCAVÍ,10,Los Lagos,34,41,54.0,70,2,0,16,40
2020-06-01,SS IQUIQUE,1,Tarapacá,34,37,6.0,6,28,0,30,35
2020-06-01,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,84,94,34.0,46,38,13,57,86
2020-06-01,SS MAGALLANES,12,Magallanes,22,33,9.0,15,7,0,11,30
2020-06-01,SS METROPOLITANO CENTRAL,13,Metropolitana,252,275,155.0,161,200,6,233,274
2020-06-01,SS METROPOLITANO NORTE,13,Metropolitana,182,184,165.0,200,174,3,182,193
2020-06-01,SS METROPOLITANO OCCIDENTE,13,Metropolitana,135,138,49.0,53,125,2,129,137
2020-06-01,SS METROPOLITANO ORIENTE,13,Metropolitana,496,514,400.0,463,365,18,409,449
2020-06-01,SS METROPOLITANO SUR,13,Metropolitana,103,105,113.0,114,89,2,98,105
2020-06-01,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,150,150,137.0,138,141,1,149,154
2020-06-01,SS ÑUBLE,16,Ñuble,12,24,16.0,17,10,0,12,30
2020-06-01,SS OSORNO,10,Los Lagos,14,30,10.0,9,5,0,9,30
2020-06-01,SS TALCAHUANO,8,Bíobío,28,34,30.0,42,6,6,15,33
2020-06-01,SS VALDIVIA,14,Los Ríos,8,23,15.0,14,0,0,5,24
2020-06-01,SS VALPARAISO SAN ANTONIO,5,Valparaíso,35,38,51.0,60,18,0,31,35
2020-06-01,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,114,135,57.0,68,58,11,83,115
2020-06-02,SS ACONGAGUA,5,Valparaíso,16,18,9.0,19,8,1,13,17
2020-06-02,SS AISÉN,11,Aysén,2,8,3.0,6,0,1,2,17
2020-06-02,SS ANTOFAGASTA,2,Antofagasta,94,111,32.0,48,45,8,69,107
2020-06-02,SS ARAUCANÍA NORTE,9,Araucanía,4,6,10.0,10,1,0,3,10
2020-06-02,SS ARAUCANÍA SUR,9,Araucanía,39,58,53.0,61,15,0,26,72
2020-06-02,SS ARAUCO,8,Bíobío,0,0,5.0,6,0,1,2,2
2020-06-02,SS ARICA,15,Arica y Parinacota,16,22,33.0,46,10,1,14,20
2020-06-02,SS ATACAMA,3,Atacama,10,24,7.0,10,2,1,5,22
2020-06-02,SS BÍO BÍO,8,Bíobío,16,39,7.0,25,7,1,14,42
2020-06-02,SS CHILOÉ,10,Los Lagos,11,15,0.0,0,1,0,7,15
2020-06-02,SS CONCEPCIÓN,8,Bíobío,53,65,21.0,36,29,0,42,63
2020-06-02,SS COQUIMBO,4,Coquimbo,29,41,17.0,28,2,1,18,44
2020-06-02,SS DEL MAULE,7,Maule,48,56,38.0,65,36,2,51,65
2020-06-02,SS DEL RELONCAVÍ,10,Los Lagos,27,41,55.0,70,2,0,21,37
2020-06-02,SS IQUIQUE,1,Tarapacá,38,40,0.0,0,32,1,35,35
2020-06-02,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,86,99,29.0,40,42,11,66,87
2020-06-02,SS MAGALLANES,12,Magallanes,25,33,9.0,12,7,0,13,30
2020-06-02,SS METROPOLITANO CENTRAL,13,Metropolitana,266,283,176.0,181,221,0,256,282
2020-06-02,SS METROPOLITANO NORTE,13,Metropolitana,180,183,161.0,201,171,11,186,196
2020-06-02,SS METROPOLITANO OCCIDENTE,13,Metropolitana,141,142,46.0,68,127,5,137,141
2020-06-02,SS METROPOLITANO ORIENTE,13,Metropolitana,499,522,395.0,463,359,27,412,449
2020-06-02,SS METROPOLITANO SUR,13,Metropolitana,102,105,112.0,114,84,3,92,105
2020-06-02,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,152,153,141.0,141,143,1,151,158
2020-06-02,SS ÑUBLE,16,Ñuble,13,24,15.0,17,11,0,13,30
2020-06-02,SS OSORNO,10,Los Lagos,16,30,10.0,9,5,0,12,30
2020-06-02,SS TALCAHUANO,8,Bíobío,28,35,33.0,42,8,1,20,33
2020-06-02,SS VALDIVIA,14,Los Ríos,12,23,13.0,14,1,0,7,24
2020-06-02,SS VALPARAISO SAN ANTONIO,5,Valparaíso,36,38,51.0,60,19,1,32,35
2020-06-02,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,132,149,52.0,70,62,12,88,122
2020-06-03,SS ACONGAGUA,5,Valparaíso,11,18,8.0,19,7,0,10,17
2020-06-03,SS AISÉN,11,Aysén,2,8,3.0,6,0,0,0,17
2020-06-03,SS ANTOFAGASTA,2,Antofagasta,93,116,30.0,48,46,7,78,114
2020-06-03,SS ARAUCANÍA NORTE,9,Araucanía,4,8,8.0,8,2,0,4,10
2020-06-03,SS ARAUCANÍA SUR,9,Araucanía,35,56,53.0,63,14,0,24,72
2020-06-03,SS ARAUCO,8,Bíobío,2,3,6.0,6,0,0,3,6
2020-06-03,SS ARICA,15,Arica y Parinacota,16,22,30.0,46,10,0,14,20
2020-06-03,SS ATACAMA,3,Atacama,9,24,8.0,10,2,0,4,22
2020-06-03,SS BÍO BÍO,8,Bíobío,17,39,15.0,25,9,0,14,42
2020-06-03,SS CHILOÉ,10,Los Lagos,11,15,0.0,0,1,0,7,15
2020-06-03,SS CONCEPCIÓN,8,Bíobío,54,65,20.0,36,28,0,43,63
2020-06-03,SS COQUIMBO,4,Coquimbo,27,41,17.0,28,2,2,18,44
2020-06-03,SS DEL MAULE,7,Maule,55,59,38.0,67,34,2,48,64
2020-06-03,SS DEL RELONCAVÍ,10,Los Lagos,31,41,52.0,70,7,0,19,37
2020-06-03,SS IQUIQUE,1,Tarapacá,39,43,9.0,12,35,0,37,54
2020-06-03,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,89,102,33.0,44,43,14,70,92
2020-06-03,SS MAGALLANES,12,Magallanes,24,33,4.0,12,7,0,12,29
2020-06-03,SS METROPOLITANO CENTRAL,13,Metropolitana,266,287,174.0,178,215,0,255,285
2020-06-03,SS METROPOLITANO NORTE,13,Metropolitana,182,186,161.0,199,168,7,180,194
2020-06-03,SS METROPOLITANO OCCIDENTE,13,Metropolitana,140,142,66.0,68,122,6,134,141
2020-06-03,SS METROPOLITANO ORIENTE,13,Metropolitana,497,522,418.0,479,372,22,426,448
2020-06-03,SS METROPOLITANO SUR,13,Metropolitana,105,106,108.0,114,87,4,98,106
2020-06-03,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,153,156,138.0,138,140,2,148,156
2020-06-03,SS ÑUBLE,16,Ñuble,15,24,16.0,19,12,0,14,30
2020-06-03,SS OSORNO,10,Los Lagos,15,30,8.0,9,4,0,9,30
2020-06-03,SS TALCAHUANO,8,Bíobío,32,42,31.0,44,10,1,26,35
2020-06-03,SS VALDIVIA,14,Los Ríos,15,23,12.0,14,2,1,9,23
2020-06-03,SS VALPARAISO SAN ANTONIO,5,Valparaíso,35,37,55.0,56,19,0,29,39
2020-06-03,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,143,159,50.0,70,63,8,87,122
2020-06-04,SS ACONGAGUA,5,Valparaíso,12,18,10.0,19,7,0,11,17
2020-06-04,SS AISÉN,11,Aysén,2,8,4.0,6,0,0,0,17
2020-06-04,SS ANTOFAGASTA,2,Antofagasta,93,116,35.0,48,44,7,78,114
2020-06-04,SS ARAUCANÍA NORTE,9,Araucanía,3,8,7.0,8,1,0,3,10
2020-06-04,SS ARAUCANÍA SUR,9,Araucanía,35,59,51.0,60,14,0,24,72
2020-06-04,SS ARAUCO,8,Bíobío,2,2,6.0,6,0,0,1,6
2020-06-04,SS ARICA,15,Arica y Parinacota,19,22,28.0,46,11,0,15,20
2020-06-04,SS ATACAMA,3,Atacama,7,24,6.0,10,1,0,3,22
2020-06-04,SS BÍO BÍO,8,Bíobío,18,39,12.0,25,9,0,14,44
2020-06-04,SS CHILOÉ,10,Los Lagos,11,15,0.0,0,1,0,7,15
2020-06-04,SS CONCEPCIÓN,8,Bíobío,56,66,22.0,35,28,0,43,63
2020-06-04,SS COQUIMBO,4,Coquimbo,24,42,17.0,30,3,2,14,45
2020-06-04,SS DEL MAULE,7,Maule,57,60,35.0,67,33,1,44,65
2020-06-04,SS DEL RELONCAVÍ,10,Los Lagos,31,41,56.0,70,5,0,20,37
2020-06-04,SS IQUIQUE,1,Tarapacá,43,45,3.0,12,38,0,41,54
2020-06-04,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,97,103,38.0,43,44,18,84,93
2020-06-04,SS MAGALLANES,12,Magallanes,22,33,9.0,12,7,0,10,30
2020-06-04,SS METROPOLITANO CENTRAL,13,Metropolitana,257,282,180.0,183,215,0,254,288
2020-06-04,SS METROPOLITANO NORTE,13,Metropolitana,183,185,163.0,200,170,5,181,198
2020-06-04,SS METROPOLITANO OCCIDENTE,13,Metropolitana,142,143,67.0,67,127,6,138,143
2020-06-04,SS METROPOLITANO ORIENTE,13,Metropolitana,493,526,428.0,472,356,20,407,452
2020-06-04,SS METROPOLITANO SUR,13,Metropolitana,105,107,112.0,114,91,2,103,107
2020-06-04,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,152,156,138.0,138,138,4,148,159
2020-06-04,SS ÑUBLE,16,Ñuble,14,24,13.0,19,12,0,13,30
2020-06-04,SS OSORNO,10,Los Lagos,12,30,6.0,9,4,0,9,30
2020-06-04,SS TALCAHUANO,8,Bíobío,27,54,29.0,44,11,0,25,47
2020-06-04,SS VALDIVIA,14,Los Ríos,13,23,11.0,14,2,0,9,23
2020-06-04,SS VALPARAISO SAN ANTONIO,5,Valparaíso,36,38,56.0,60,19,0,30,35
2020-06-04,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,133,157,50.0,74,59,1,81,122
2020-06-05,SS ACONGAGUA,5,Valparaíso,10,18,6.0,9,7,0,10,17
2020-06-05,SS AISÉN,11,Aysén,2,8,5.0,6,0,1,1,17
2020-06-05,SS ANTOFAGASTA,2,Antofagasta,94,116,32.0,47,47,5,81,114
2020-06-05,SS ARAUCANÍA NORTE,9,Araucanía,3,7,8.0,9,1,0,3,10
2020-06-05,SS ARAUCANÍA SUR,9,Araucanía,39,60,46.0,59,18,1,27,72
2020-06-05,SS ARAUCO,8,Bíobío,2,2,4.0,6,0,0,2,6
2020-06-05,SS ARICA,15,Arica y Parinacota,17,22,29.0,46,11,0,15,20
2020-06-05,SS ATACAMA,3,Atacama,13,24,9.0,10,1,0,5,22
2020-06-05,SS BÍO BÍO,8,Bíobío,16,39,14.0,25,9,0,15,44
2020-06-05,SS CHILOÉ,10,Los Lagos,9,15,0.0,2,1,0,7,15
2020-06-05,SS CONCEPCIÓN,8,Bíobío,53,65,21.0,36,23,0,38,63
2020-06-05,SS COQUIMBO,4,Coquimbo,29,42,19.0,30,4,3,17,45
2020-06-05,SS DEL MAULE,7,Maule,58,62,27.0,67,36,1,47,64
2020-06-05,SS DEL RELONCAVÍ,10,Los Lagos,33,41,64.0,70,11,0,26,37
2020-06-05,SS IQUIQUE,1,Tarapacá,48,49,0.0,0,39,0,43,60
2020-06-05,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,93,99,37.0,43,42,14,74,92
2020-06-05,SS MAGALLANES,12,Magallanes,20,32,9.0,12,3,5,11,29
2020-06-05,SS METROPOLITANO CENTRAL,13,Metropolitana,268,302,163.0,165,207,1,243,306
2020-06-05,SS METROPOLITANO NORTE,13,Metropolitana,181,184,167.0,201,173,8,187,198
2020-06-05,SS METROPOLITANO OCCIDENTE,13,Metropolitana,140,142,67.0,69,125,6,138,141
2020-06-05,SS METROPOLITANO ORIENTE,13,Metropolitana,498,534,438.0,470,351,20,405,449
2020-06-05,SS METROPOLITANO SUR,13,Metropolitana,100,102,111.0,114,84,2,97,102
2020-06-05,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,154,157,137.0,137,140,3,150,162
2020-06-05,SS ÑUBLE,16,Ñuble,15,24,11.0,19,11,0,12,30
2020-06-05,SS OSORNO,10,Los Lagos,10,30,10.0,9,4,0,9,30
2020-06-05,SS TALCAHUANO,8,Bíobío,37,54,29.0,44,12,0,20,47
2020-06-05,SS VALDIVIA,14,Los Ríos,14,23,11.0,14,2,0,9,24
2020-06-05,SS VALPARAISO SAN ANTONIO,5,Valparaíso,36,38,55.0,60,19,0,29,35
2020-06-05,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,139,163,50.0,68,62,5,86,122
2020-06-06,SS ACONGAGUA,5,Valparaíso,10,18,9.0,11,4,0,9,17
2020-06-06,SS AISÉN,11,Aysén,2,8,3.0,6,1,0,1,17
2020-06-06,SS ANTOFAGASTA,2,Antofagasta,98,108,28.0,47,44,5,68,106
2020-06-06,SS ARAUCANÍA NORTE,9,Araucanía,5,10,6.0,6,1,0,4,10
2020-06-06,SS ARAUCANÍA SUR,9,Araucanía,35,60,51.0,59,12,1,22,72
2020-06-06,SS ARAUCO,8,Bíobío,2,2,2.0,6,0,0,2,6
2020-06-06,SS ARICA,15,Arica y Parinacota,17,28,31.0,46,11,0,14,30
2020-06-06,SS ATACAMA,3,Atacama,12,24,8.0,10,2,0,6,22
2020-06-06,SS BÍO BÍO,8,Bíobío,16,39,20.0,25,7,0,14,42
2020-06-06,SS CHILOÉ,10,Los Lagos,10,17,0.0,2,1,0,7,17
2020-06-06,SS CONCEPCIÓN,8,Bíobío,51,65,23.0,36,26,0,41,63
2020-06-06,SS COQUIMBO,4,Coquimbo,31,42,27.0,30,4,5,19,45
2020-06-06,SS DEL MAULE,7,Maule,62,66,34.0,63,36,2,49,64
2020-06-06,SS DEL RELONCAVÍ,10,Los Lagos,33,41,62.0,70,11,1,22,37
2020-06-06,SS IQUIQUE,1,Tarapacá,48,49,0.0,0,37,0,39,60
2020-06-06,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,92,99,35.0,43,52,17,78,92
2020-06-06,SS MAGALLANES,12,Magallanes,21,32,6.0,12,3,4,10,29
2020-06-06,SS METROPOLITANO CENTRAL,13,Metropolitana,264,307,157.0,162,207,3,240,308
2020-06-06,SS METROPOLITANO NORTE,13,Metropolitana,183,184,159.0,201,182,5,191,197
2020-06-06,SS METROPOLITANO OCCIDENTE,13,Metropolitana,141,145,67.0,70,133,6,145,146
2020-06-06,SS METROPOLITANO ORIENTE,13,Metropolitana,499,555,438.0,473,355,21,426,458
2020-06-06,SS METROPOLITANO SUR,13,Metropolitana,103,106,109.0,114,87,2,99,106
2020-06-06,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,157,159,133.0,134,148,2,159,166
2020-06-06,SS ÑUBLE,16,Ñuble,16,24,11.0,19,10,0,11,30
2020-06-06,SS OSORNO,10,Los Lagos,15,30,10.0,9,9,0,13,30
2020-06-06,SS TALCAHUANO,8,Bíobío,39,54,28.0,44,10,2,24,47
2020-06-06,SS VALDIVIA,14,Los Ríos,11,23,12.0,14,2,0,8,24
2020-06-06,SS VALPARAISO SAN ANTONIO,5,Valparaíso,35,38,52.0,60,16,0,30,35
2020-06-06,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,133,161,47.0,77,58,4,82,122
2020-06-07,SS ACONGAGUA,5,Valparaíso,13,18,9.0,19,9,0,13,17
2020-06-07,SS AISÉN,11,Aysén,3,8,3.0,6,1,1,2,17
2020-06-07,SS ANTOFAGASTA,2,Antofagasta,91,108,25.0,48,43,4,70,106
2020-06-07,SS ARAUCANÍA NORTE,9,Araucanía,6,9,7.0,7,1,0,4,10
2020-06-07,SS ARAUCANÍA SUR,9,Araucanía,38,60,47.0,60,11,0,21,72
2020-06-07,SS ARAUCO,8,Bíobío,3,3,4.0,5,0,1,3,6
2020-06-07,SS ARICA,15,Arica y Parinacota,18,28,30.0,46,10,0,13,30
2020-06-07,SS ATACAMA,3,Atacama,13,24,6.0,10,2,0,8,22
2020-06-07,SS BÍO BÍO,8,Bíobío,16,39,22.0,25,8,0,14,42
2020-06-07,SS CHILOÉ,10,Los Lagos,11,17,0.0,2,1,0,6,17
2020-06-07,SS CONCEPCIÓN,8,Bíobío,49,65,22.0,36,24,0,38,63
2020-06-07,SS COQUIMBO,4,Coquimbo,26,42,22.0,30,8,0,16,45
2020-06-07,SS DEL MAULE,7,Maule,58,71,34.0,49,39,3,50,72
2020-06-07,SS DEL RELONCAVÍ,10,Los Lagos,31,41,49.0,70,10,0,22,37
2020-06-07,SS IQUIQUE,1,Tarapacá,46,49,0.0,0,39,0,40,60
2020-06-07,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,94,98,40.0,46,49,23,76,92
2020-06-07,SS MAGALLANES,12,Magallanes,20,32,6.0,12,3,4,10,29
2020-06-07,SS METROPOLITANO CENTRAL,13,Metropolitana,275,306,158.0,166,209,4,258,313
2020-06-07,SS METROPOLITANO NORTE,13,Metropolitana,183,186,160.0,202,184,1,191,200
2020-06-07,SS METROPOLITANO OCCIDENTE,13,Metropolitana,145,147,66.0,69,132,6,151,161
2020-06-07,SS METROPOLITANO ORIENTE,13,Metropolitana,522,552,477.0,518,379,21,428,464
2020-06-07,SS METROPOLITANO SUR,13,Metropolitana,104,106,109.0,114,87,1,101,106
2020-06-07,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,153,156,137.0,137,149,2,158,164
2020-06-07,SS ÑUBLE,16,Ñuble,17,24,10.0,19,10,0,11,30
2020-06-07,SS OSORNO,10,Los Lagos,15,34,12.0,9,8,0,12,32
2020-06-07,SS TALCAHUANO,8,Bíobío,36,54,33.0,44,11,1,21,47
2020-06-07,SS VALDIVIA,14,Los Ríos,14,23,11.0,14,2,0,10,24
2020-06-07,SS VALPARAISO SAN ANTONIO,5,Valparaíso,35,38,56.0,61,19,2,32,35
2020-06-07,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,129,159,44.0,68,54,7,78,122
2020-06-08,SS ACONGAGUA,5,Valparaíso,15,18,10.0,19,8,1,12,17
2020-06-08,SS AISÉN,11,Aysén,2,8,1.0,6,1,0,2,17
2020-06-08,SS ANTOFAGASTA,2,Antofagasta,97,109,33.0,48,49,4,73,107
2020-06-08,SS ARAUCANÍA NORTE,9,Araucanía,8,10,6.0,6,2,0,5,10
2020-06-08,SS ARAUCANÍA SUR,9,Araucanía,38,68,47.0,61,11,0,19,72
2020-06-08,SS ARAUCO,8,Bíobío,3,3,4.0,5,0,0,3,6
2020-06-08,SS ARICA,15,Arica y Parinacota,21,30,28.0,42,12,0,15,28
2020-06-08,SS ATACAMA,3,Atacama,12,24,7.0,10,2,0,8,22
2020-06-08,SS BÍO BÍO,8,Bíobío,18,39,17.0,25,10,0,14,42
2020-06-08,SS CHILOÉ,10,Los Lagos,11,17,0.0,2,1,0,6,17
2020-06-08,SS CONCEPCIÓN,8,Bíobío,55,65,21.0,36,27,0,40,63
2020-06-08,SS COQUIMBO,4,Coquimbo,27,42,21.0,93,7,2,13,45
2020-06-08,SS DEL MAULE,7,Maule,64,70,34.0,50,43,6,57,72
2020-06-08,SS DEL RELONCAVÍ,10,Los Lagos,33,41,54.0,70,10,0,26,37
2020-06-08,SS IQUIQUE,1,Tarapacá,47,49,0.0,0,37,0,41,60
2020-06-08,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,95,105,36.0,48,46,19,68,92
2020-06-08,SS MAGALLANES,12,Magallanes,22,32,6.0,12,3,4,10,29
2020-06-08,SS METROPOLITANO CENTRAL,13,Metropolitana,285,307,164.0,165,220,4,261,317
2020-06-08,SS METROPOLITANO NORTE,13,Metropolitana,185,188,160.0,200,182,6,192,202
2020-06-08,SS METROPOLITANO OCCIDENTE,13,Metropolitana,147,155,60.0,61,133,9,150,159
2020-06-08,SS METROPOLITANO ORIENTE,13,Metropolitana,538,575,467.0,508,372,39,433,465
2020-06-08,SS METROPOLITANO SUR,13,Metropolitana,105,108,111.0,114,95,2,101,108
2020-06-08,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,155,160,132.0,133,151,3,162,168
2020-06-08,SS ÑUBLE,16,Ñuble,17,24,11.0,19,9,0,10,30
2020-06-08,SS OSORNO,10,Los Lagos,15,34,12.0,9,7,0,12,32
2020-06-08,SS TALCAHUANO,8,Bíobío,31,54,30.0,44,13,1,23,47
2020-06-08,SS VALDIVIA,14,Los Ríos,10,23,13.0,14,2,0,8,24
2020-06-08,SS VALPARAISO SAN ANTONIO,5,Valparaíso,36,36,54.0,48,21,0,32,36
2020-06-08,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,133,144,85.0,93,61,3,80,121
2020-06-09,SS ACONGAGUA,5,Valparaíso,15,18,12.0,19,11,0,12,17
2020-06-09,SS AISÉN,11,Aysén,2,8,1.0,6,1,0,2,17
2020-06-09,SS ANTOFAGASTA,2,Antofagasta,102,117,28.0,48,45,5,77,115
2020-06-09,SS ARAUCANÍA NORTE,9,Araucanía,8,10,5.0,6,1,0,4,10
2020-06-09,SS ARAUCANÍA SUR,9,Araucanía,33,59,47.0,61,13,0,20,72
2020-06-09,SS ARAUCO,8,Bíobío,0,2,4.0,6,0,0,0,6
2020-06-09,SS ARICA,15,Arica y Parinacota,20,30,35.0,54,10,0,12,28
2020-06-09,SS ATACAMA,3,Atacama,12,24,8.0,10,3,1,9,22
2020-06-09,SS BÍO BÍO,8,Bíobío,21,39,18.0,25,9,2,18,42
2020-06-09,SS CHILOÉ,10,Los Lagos,9,17,0.0,2,1,0,6,17
2020-06-09,SS CONCEPCIÓN,8,Bíobío,51,65,28.0,36,29,0,43,64
2020-06-09,SS COQUIMBO,4,Coquimbo,30,42,22.0,30,7,1,11,45
2020-06-09,SS DEL MAULE,7,Maule,65,71,32.0,49,38,8,55,72
2020-06-09,SS DEL RELONCAVÍ,10,Los Lagos,30,41,62.0,70,9,0,22,37
2020-06-09,SS IQUIQUE,1,Tarapacá,48,49,0.0,0,42,0,43,60
2020-06-09,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,94,107,39.0,52,50,18,76,102
2020-06-09,SS MAGALLANES,12,Magallanes,21,32,5.0,12,3,4,8,29
2020-06-09,SS METROPOLITANO CENTRAL,13,Metropolitana,274,306,162.0,166,212,7,250,318
2020-06-09,SS METROPOLITANO NORTE,13,Metropolitana,185,188,152.0,200,183,8,196,202
2020-06-09,SS METROPOLITANO OCCIDENTE,13,Metropolitana,148,156,62.0,63,136,8,151,161
2020-06-09,SS METROPOLITANO ORIENTE,13,Metropolitana,534,578,439.0,508,388,38,455,496
2020-06-09,SS METROPOLITANO SUR,13,Metropolitana,106,108,108.0,114,90,3,101,108
2020-06-09,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,157,161,131.0,132,148,2,159,168
2020-06-09,SS ÑUBLE,16,Ñuble,16,24,10.0,19,9,0,10,30
2020-06-09,SS OSORNO,10,Los Lagos,15,34,9.0,9,8,0,13,32
2020-06-09,SS TALCAHUANO,8,Bíobío,38,54,32.0,44,12,0,21,47
2020-06-09,SS VALDIVIA,14,Los Ríos,12,23,11.0,14,2,0,7,23
2020-06-09,SS VALPARAISO SAN ANTONIO,5,Valparaíso,36,39,50.0,59,18,0,29,35
2020-06-09,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,134,162,52.0,85,65,2,84,121
2020-06-10,SS ACONGAGUA,5,Valparaíso,17,18,12.0,19,11,1,15,19
2020-06-10,SS AISÉN,11,Aysén,2,8,1.0,6,1,0,2,17
2020-06-10,SS ANTOFAGASTA,2,Antofagasta,108,121,28.0,48,54,6,87,119
2020-06-10,SS ARAUCANÍA NORTE,9,Araucanía,8,10,6.0,6,1,0,3,10
2020-06-10,SS ARAUCANÍA SUR,9,Araucanía,38,58,47.0,62,13,2,23,70
2020-06-10,SS ARAUCO,8,Bíobío,1,2,5.0,6,1,0,1,6
2020-06-10,SS ARICA,15,Arica y Parinacota,21,30,43.0,54,10,0,12,28
2020-06-10,SS ATACAMA,3,Atacama,14,24,6.0,10,4,0,8,22
2020-06-10,SS BÍO BÍO,8,Bíobío,19,39,13.0,25,10,0,18,42
2020-06-10,SS CHILOÉ,10,Los Lagos,8,17,0.0,2,1,0,5,17
2020-06-10,SS CONCEPCIÓN,8,Bíobío,58,65,27.0,36,32,0,45,64
2020-06-10,SS COQUIMBO,4,Coquimbo,29,42,21.0,30,8,2,11,45
2020-06-10,SS DEL MAULE,7,Maule,61,71,33.0,49,41,4,52,73
2020-06-10,SS DEL RELONCAVÍ,10,Los Lagos,28,41,61.0,70,8,0,21,37
2020-06-10,SS IQUIQUE,1,Tarapacá,42,46,6.0,6,40,0,42,60
2020-06-10,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,94,107,39.0,52,47,19,83,104
2020-06-10,SS MAGALLANES,12,Magallanes,21,32,5.0,12,3,4,9,29
2020-06-10,SS METROPOLITANO CENTRAL,13,Metropolitana,274,308,170.0,175,217,5,248,318
2020-06-10,SS METROPOLITANO NORTE,13,Metropolitana,181,189,305.0,199,182,8,193,203
2020-06-10,SS METROPOLITANO OCCIDENTE,13,Metropolitana,158,163,54.0,56,145,2,156,170
2020-06-10,SS METROPOLITANO ORIENTE,13,Metropolitana,540,570,463.0,503,386,41,455,496
2020-06-10,SS METROPOLITANO SUR,13,Metropolitana,108,109,112.0,114,91,3,101,108
2020-06-10,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,155,158,134.0,134,143,3,151,165
2020-06-10,SS ÑUBLE,16,Ñuble,15,24,10.0,19,8,0,9,30
2020-06-10,SS OSORNO,10,Los Lagos,14,34,13.0,9,8,0,13,32
2020-06-10,SS TALCAHUANO,8,Bíobío,38,54,33.0,44,13,1,25,47
2020-06-10,SS VALDIVIA,14,Los Ríos,8,23,11.0,14,2,0,6,23
2020-06-10,SS VALPARAISO SAN ANTONIO,5,Valparaíso,37,39,48.0,59,20,0,32,35
2020-06-10,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,135,163,45.0,84,64,1,81,122
2020-06-11,SS ACONGAGUA,5,Valparaíso,16,18,12.0,19,11,1,15,19
2020-06-11,SS AISÉN,11,Aysén,2,8,2.0,6,1,0,2,17
2020-06-11,SS ANTOFAGASTA,2,Antofagasta,106,121,30.0,48,56,10,90,119
2020-06-11,SS ARAUCANÍA NORTE,9,Araucanía,7,9,7.0,7,1,0,3,10
2020-06-11,SS ARAUCANÍA SUR,9,Araucanía,33,57,54.0,63,13,0,24,70
2020-06-11,SS ARAUCO,8,Bíobío,2,2,3.0,6,2,0,2,6
2020-06-11,SS ARICA,15,Arica y Parinacota,23,30,37.0,54,9,0,11,28
2020-06-11,SS ATACAMA,3,Atacama,16,24,5.0,10,5,0,9,22
