Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I
2012-01-07 04:00:00,1,1,,1.16299998760223,,,1.33037996292114,,1.00747001171112,1,1,6.5
2012-01-07 05:00:00,1,1,,1.08150005340576,,,1.08259999752045,,1.00672996044159,1,1,6
2012-01-07 06:00:00,1,1,,1,,,1,,1.00373995304108,1,1,6.09999990463257
2012-01-07 07:00:00,1,1,,1,,,1,,1.00522994995117,1,1,6.19999980926514
2012-01-07 08:00:00,1,1,,1,,,1,,1.00223994255066,1,1,6.19999980926514
2012-01-07 09:00:00,1,1,,1.08150005340576,,,1,,1.00448000431061,1,1,6.19999980926514
2012-01-07 10:00:00,1,1,,1.32600998878479,,,1,,1.00897002220154,1,1,6.30000019073486
2012-01-07 11:00:00,1,1,,1.16299998760223,,,1,,1.00897002220154,1,1,6.5
2012-01-07 12:00:00,1,1,,1.244500041008,,,1,,1.00897002220154,1.0020899772644,1,6.5
2012-01-07 13:00:00,1,1,,1.244500041008,,,1,,1.51345002651215,1.19589996337891,1,6.69999980926514
2012-01-07 14:00:00,1,1,,1.73351001739502,,,1,,1.17712998390198,2.30637001991272,1,7.09999990463257
2012-01-07 15:00:00,1,1,,1.81501996517181,,,1,,1.59753000736237,2.98974990844727,1,7
2012-01-07 16:00:00,1.15046000480652,1,,1.97801995277405,,,1,,2.01794004440308,2.98974990844727,1,7
2012-01-07 17:00:00,1,1,,1.97801995277405,,,1,,1.68160998821259,2.1355299949646,1,7.09999990463257
2012-01-07 18:00:00,1,1,,1.81501996517181,,,1,,1.00897002220154,1.79384994506836,1,6.80000019073486
2012-01-07 19:00:00,1,1,,1.16299998760223,,,1,,1.00897002220154,1.02506005764008,1,6.80000019073486
2012-01-07 20:00:00,1,1,,1.08150005340576,,,1,,1.00897002220154,1,1,6.5
2012-01-07 21:00:00,1,1,,1,,,1,,1.42937004566193,1,1,6.59999990463257
2012-01-07 22:00:00,1,1,,1,,,1,,1.00897002220154,1,1,6.30000019073486
2012-01-07 23:00:00,1,1,,1,,,1,,1.00897002220154,1,1,6.59999990463257
2012-01-08 00:00:00,1,1,,1,,,1,,1.00897002220154,1,1,7.30000019073486
2012-01-08 01:00:00,1,1,,1,,,1,,1.45739996433258,1,1,6.89999008178711
2012-01-08 02:00:00,1.19972002506256,1,,1.21733999252319,,,1,,1.12611997127533,1,1,6.5
2012-01-08 03:00:00,1.44936001300812,1,,1.57051002979279,,,1,,1.01350998878479,1,1,6.59999990463257
2012-01-08 04:00:00,1.37446999549866,1,,1,,,1.25,,1.01350998878479,1,1,6.39999008178711
2012-01-08 05:00:00,1,1,,1,,,1,,1.01238000392914,1,1,6.39999008178711
2012-01-08 06:00:00,1.07489001750946,1,,1.32600998878479,,,1,,1.01238000392914,1,1,6.59999990463257
2012-01-08 07:00:00,1,1,,1.89652001857758,,,1,,1.01350998878479,1,1,6.39999008178711
2012-01-08 08:00:00,1,1,,1.81501996517181,,,1,,1.01350998878479,1,1,6.39999008178711
2012-01-08 09:00:00,1.07489001750946,1,,1.40751004219055,,,1,,1.01350998878479,1,1,6.5
2012-01-08 10:00:00,1,1,,1.244500041008,,,1,,1.52026998996735,1,1,6.89999008178711
2012-01-08 11:00:00,1,1,,1.97801995277405,,,1,,2.0270299911499,1.00417995452881,1,7.19999980926514
2012-01-08 12:00:00,1,1,,1.89652001857758,,,1,,2.0270299911499,1.02506005764008,1,7.30000019073486
2012-01-08 13:00:00,1,1,,1.81501996517181,,,1,,2.0270299911499,1.45216000080109,1,7.5
2012-01-08 14:00:00,1,1,,1.89652001857758,,,1,,2.0270299911499,2.47721004486084,1,7.5
2012-01-08 15:00:00,1,1,,1.89652001857758,,,1,,1.52026998996735,3.07517004013062,1,7.5
2012-01-08 16:00:00,1,1,,1.97801995277405,,,1,,1.0979700088501,3.07517004013062,1,7.5
2012-01-08 17:00:00,1,1,,1.97801995277405,,,1,,1.35134994983673,2.98974990844727,1,7.59999990463257
2012-01-08 18:00:00,1.07489001750946,1,,1.97801995277405,,,1,,1.01350998878479,2.05011010169983,1,7.5
2012-01-08 19:00:00,1,1,,1.89652001857758,,,1,,1.01350998878479,1.45216000080109,1,7.30000019073486
2012-01-08 20:00:00,1,1,,1.89652001857758,,,1,,1.60473001003265,1.00835001468658,1,6.59999990463257
2012-01-08 21:00:00,1,1,,1.97801995277405,,,1,,1.18243002891541,1,1,6.59999990463257
2012-01-08 22:00:00,1,1,,1.65200996398926,,,1,,1.77365005016327,1,1,6.5
2012-01-08 23:00:00,1,1,,1.244500041008,,,1,,1.0979700088501,1,1,6.59999990463257
2012-01-09 00:00:00,1,1,,1.32600998878479,,,1,,1.01238000392914,1,1,6.59999990463257
2012-01-09 01:00:00,1,1,,1.21733999252319,,,1,,1.01350998878479,1,1,6.5
2012-01-09 02:00:00,1,1,,1.21733999252319,,,1,,3.13900995254517,1,1,6.59999990463257
2012-01-09 03:00:00,1,1,,1,,,1,,3.27913999557495,1,1,6.59999990463257
2012-01-09 04:00:00,1,1,,1,,,1.00019001960754,,1.76568996906281,1,1,6.69999980926514
2012-01-09 05:00:00,1,1,,1,,,1,,1.00897002220154,1,1,6.69999980926514
2012-01-09 06:00:00,1,1,,1.32600998878479,,,1.00110995769501,,1.00897002220154,1,1,6.69999980926514
2012-01-09 07:00:00,1,1,,2.63736009597778,,,1.00056004524231,,1.00897002220154,1,1.14453995227814,6.69999980926514
2012-01-09 08:00:00,1,1,,2.63736009597778,,,1.00019001960754,,1.00897002220154,1,1.21679997444153,6.80000019073486
2012-01-09 09:00:00,1,1,,2.06044006347656,,,1,,1.00897002220154,1,1.07227003574371,7
2012-01-09 10:00:00,1,1,,1.57051002979279,,,1.00019001960754,,3.27913999557495,1,1,7.19999980926514
2012-01-09 11:00:00,1,1,,1.81501996517181,,,1.00019001960754,,2.60649991035461,,1,7.39999008178711
2012-01-09 12:00:00,1,1,,1.89652001857758,,,1,,1.2612099647522,,1,
2012-01-09 13:00:00,1,1,,1.81501996517181,,,1,,1.68160998821259,,1,
2012-01-09 14:00:00,1,1,,1.73351001739502,,,1,,1.09305000305176,6.08107995986938,1,
2012-01-09 15:00:00,1,1,,1.81501996517181,,,1,,1.00897002220154,6.08107995986938,1,
2012-01-09 16:00:00,1,1,,1.40751004219055,,,1,,1.00897002220154,6.08107995986938,1,9
2012-01-09 17:00:00,1,1,,1.73351001739502,,,1,,1.00897002220154,5.65878009796143,1,8
2012-01-09 18:00:00,1,1,,1.57051002979279,,,1,,1.00897002220154,4.89864015579224,1,7.5
2012-01-09 19:00:00,1,1,,1.16299998760223,,,1,,1.00897002220154,4.05404996871948,1,7.19999980926514
2012-01-09 20:00:00,1,1,,1,,,1,,2.60649991035461,3.29391002655029,1,7.09999990463257
2012-01-09 21:00:00,1,1,,1,,,1,,2.43833994865417,2.36486005783081,1,6.89999008178711
2012-01-09 22:00:00,1,1,,1,,,1,,1.09305000305176,2.0270299911499,1,6.80000019073486
2012-01-09 23:00:00,2.15680003166199,1,,1.73351001739502,,,1,,1.00897002220154,1.68919003009796,1,6.89999008178711
2012-01-10 00:00:00,1,1,,1.16299998760223,,,1,,1.68160998821259,1.26689004898071,1,6.69999980926514
2012-01-10 01:00:00,1,1,,1.21733999252319,,,1,,1.34528994560242,1.01350998878479,1,7
2012-01-10 02:00:00,1,1,,1.54333996772766,,,1,,1.00671005249023,1.12611997127533,1,7.09999990463257
2012-01-10 03:00:00,1.22569000720978,1,,1.48900997638702,,,1,,1.00671005249023,1.01350998878479,1,7
2012-01-10 04:00:00,1.07523000240326,1,,1.32600998878479,,,1.24889004230499,,1.09060001373291,1.35134994983673,1,6.69999980926514
2012-01-10 05:00:00,1,1,,1.57051002979279,,,1,,1.00671005249023,1.0979700088501,1,6.69999980926514
2012-01-10 06:00:00,1,1,,1.89652001857758,,,1,,1.5100599527359,1.0979700088501,1,6.69999980926514
2012-01-10 07:00:00,1,1,,1.97801995277405,,,1,,2.01342010498047,1.01350998878479,1,6.80000019073486
2012-01-10 08:00:00,1,1,,1.97801995277405,,,1,,1.67785000801086,1.01350998878479,1,6.89999008178711
2012-01-10 09:00:00,1,1,,1.89652001857758,,,1,,1.17448997497559,1.60473001003265,1,7.30000019073486
2012-01-10 10:00:00,1,1,,1.97801995277405,,,1.08296000957489,,2.6845600605011,2.19595003128052,1,7.5
2012-01-10 11:00:00,1,1.31322002410889,,1.48900997638702,,,1,,2.18120002746582,3.20945000648499,1.07324004173279,7.39999008178711
2012-01-10 12:00:00,1.15046000480652,1.07829999923706,,1.244500041008,,,1,,2.01342010498047,4.56081008911133,1,7.19999980926514
2012-01-10 13:00:00,1.22569000720978,1,,1.40751004219055,,,1,,2.51676988601685,5.06757020950317,1,7.69999980926514
2012-01-10 14:00:00,1.07523000240326,1,,1.244500041008,,,1,,2.09731006622314,5.48986005783081,1,8.39999008178711
2012-01-10 15:00:00,1,1,,1,,,1,,2.01342010498047,5.91215991973877,1,8.19999980926514
2012-01-10 16:00:00,1,1,,1,,,1,,1.25838994979858,6.08107995986938,1,8
2012-01-10 17:00:00,1,1,,1,,,1,,1.34228003025055,6.08107995986938,1,8
2012-01-10 18:00:00,1,1,,1,,,1,,1.00671005249023,5.40539979934692,1,7.80000019073486
2012-01-10 19:00:00,1,1,,1,,,1,,1.00671005249023,4.81418991088867,1,7.80000019073486
2012-01-10 20:00:00,1,1,,1,,,1,,1.00558996200562,4.05404996871948,1,7.5
