Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Talca_La_Florida,Padre_Las_Casas_II,Las_Encinas,Coyhaique_II
2013-11-28 06:00:00,0.473771989345551,0.344247996807098,0.301506996154785,0.3089419901371,0.37703400850296,0.316621989011765,0.335916996002197,0.386399000883102,0.323709011077881,0.256471008062363,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.200000002980232,0.300000011920929
2013-11-28 07:00:00,0.609135985374451,0.403021991252899,0.318257004022598,0.373982012271881,0.419878989458084,0.334212005138397,0.292849987745285,0.461324006319046,0.454941987991333,0.239867001771927,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.200000002980232,0.400000005960464
2013-11-28 08:00:00,0.482232004404068,0.277076989412308,0.301506996154785,0.300812005996704,0.437016993761063,0.360597014427185,0.284236997365952,0.469648987054825,0.288713008165359,0.19030100107193,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.200000002980232,0.0999998971819878
2013-11-28 09:00:00,0.583755016326904,0.361039996147156,0.242881000041962,0.300812005996704,0.291345000267029,0.316621989011765,0.310077011585236,0.386399000883102,0.209973007440567,0.198511004447937,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.300000011920929
2013-11-28 10:00:00,0.490693002939224,0.293870002031326,0.318257004022598,0.243901997804642,0.265637010335922,0.211081996560097,0.198105007410049,0.278174012899399,0.122484996914864,0.19030100107193,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.300000011920929
2013-11-28 11:00:00,0.313028007745743,0.20151099562645,0.393633991479874,0.187194004654884,0.239931002259254,0.228671997785568,0.163652002811432,0.219899997115135,0.113736003637314,0.182091996073723,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.200000002980232
2013-11-28 12:00:00,0.270727008581161,0.20151099562645,0.360132992267609,0.10792600363493,0.171378999948502,0.158310994505882,0.103358998894691,0.219899997115135,0.104987002909184,0.09999980032444,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-28 13:00:00,0.253807008266449,0.193114995956421,0.301506996154785,0.115852996706963,0.18851700425148,0.158310994505882,0.111691996455193,0.219899997115135,0.104987002909184,0.09999980032444,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.200000002980232
2013-11-28 14:00:00,0.279186993837357,0.184717997908592,0.301506996154785,0.10792600363493,0.197086006402969,0.202287003397942,0.111971996724606,0.228224992752075,0.271214991807938,0.09999980032444,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-28 15:00:00,0.296106994152069,0.184717997908592,0.29313200712204,0.139632999897003,0.214223995804787,0.167106002569199,0.103358998894691,0.219899997115135,0.104987002909184,0.09999980032444,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-28 16:00:00,0.296106994152069,0.20151099562645,0.301506996154785,0.115852996706963,0.171378999948502,0.193491995334625,0.103358998894691,0.219899997115135,0.113736003637314,0.09999980032444,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-28 17:00:00,0.296106994152069,0.20151099562645,0.301506996154785,0.171340003609657,0.205654993653297,0.211081996560097,0.172264993190765,0.219899997115135,0.104987002909184,0.09999980032444,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-28 18:00:00,0.33840799331665,0.226699993014336,0.301506996154785,0.195121005177498,0.214223995804787,0.211081996560097,0.198105007410049,0.236550003290176,0.104987002909184,0.09999980032444,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-28 19:00:00,0.389169991016388,0.302266985177994,0.301506996154785,0.195121005177498,0.274206012487411,0.228671997785568,0.206717997789383,0.311473995447159,0.104987002909184,0.09999980032444,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.300000011920929
2013-11-28 20:00:00,0.448390990495682,0.361039996147156,0.427134990692139,0.211381003260612,0.299912989139557,0.272646009922028,0.275624006986618,0.35309898853302,0.201223999261856,0.09999980032444,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.200000002980232,0.400000005960464
2013-11-28 21:00:00,0.439931005239487,0.377833008766174,0.485760986804962,0.195121005177498,0.334188997745514,0.307826995849609,0.301463007926941,0.33644899725914,0.209973007440567,0.09999980032444,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.200000002980232
2013-11-28 22:00:00,0.397630006074905,0.436607003211975,0.577888011932373,0.195121005177498,0.308481991291046,0.316621989011765,0.344529986381531,0.33644899725914,0.253717005252838,0.09999980032444,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.200000002980232,0.0999998971819878
2013-11-28 23:00:00,0.346868991851807,0.411417990922928,0.544386982917786,0.243900999426842,0.231362000107765,0.316621989011765,0.378982990980148,0.31979900598526,0.288713008165359,0.182091996073723,,0.200000002980232,0.200000002980232,0.0999998971819878,0.200000002980232,0.0999998971819878
2013-11-29 00:00:00,0.355329006910324,0.486984997987747,0.418758988380432,0.260161995887756,0.222792997956276,0.281441986560822,0.551247000694275,0.31979900598526,0.332457989454269,0.09999980032444,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.200000002980232,0.0999998971819878
2013-11-29 01:00:00,0.414550989866257,0.392946004867554,0.301506996154785,0.238481998443604,0.277633994817734,0.200527995824814,0.470856994390488,0.339778989553452,0.384950995445251,0.159106001257896,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 02:00:00,0.499152004718781,0.377833008766174,0.20100499689579,0.21951100230217,0.317050993442535,0.272646009922028,0.25839701294899,0.403048992156982,0.306210994720459,0.206781998276711,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 03:00:00,0.462491989135742,0.313461005687714,0.20100499689579,0.292683005332947,0.239931002259254,0.257988005876541,0.310077011585236,0.228224992752075,0.291628986597061,0.198511004447937,,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 04:00:00,0.555553019046783,0.33585199713707,0.168776005506516,0.292683005332947,0.272107988595963,0.268299013376236,0.401950985193253,0.244874000549316,0.338290005922318,0.308793991804123,,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 05:00:00,0.637753009796143,0.478588998317719,0.194092005491257,0.341462999582291,0.399659007787704,0.621170997619629,0.551248013973236,0.452998995780945,0.682412981987,0.397022008895874,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 06:00:00,0.773808002471924,0.973968982696533,0.396623998880386,0.577233016490936,0.654758989810944,0.743655025959015,1.13695001602173,0.461324006319046,0.796148002147675,0.405292987823486,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 07:00:00,0.654760003089905,0.486984014511108,0.40506300330162,0.47154301404953,0.586732983589172,0.551180005073547,0.551247000694275,0.428023993968964,0.594924986362457,0.388749986886978,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.200000002980232,0.0999998971819878
2013-11-29 08:00:00,0.501698970794678,0.344247996807098,0.362868010997772,0.447153002023697,0.527208983898163,0.402449011802673,0.422048985958099,0.378073990345001,0.411197990179062,0.405292987823486,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 09:00:00,0.399659007787704,0.386229008436203,0.371306985616684,0.382113009691238,0.442176014184952,0.384950995445251,0.206717997789383,0.361423999071121,0.463690996170044,0.355664998292923,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 10:00:00,0.382652014493942,0.285474002361298,0.345990985631943,0.357722014188766,0.425168991088867,0.411197990179062,0.223943993449211,0.31979900598526,0.481189012527466,0.297766000032425,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 11:00:00,0.442175000905991,0.243492007255554,0.371306985616684,0.300812005996704,0.416666001081467,0.297461986541748,0.267010003328323,0.31979900598526,0.384950995445251,0.297766000032425,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 12:00:00,0.43367201089859,0.235095992684364,0.303797006607056,0.292683005332947,0.425168991088867,0.201224997639656,0.137812003493309,0.286498993635178,0.218722999095917,0.297766000032425,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 13:00:00,0.348639011383057,0.109150998294353,0.244725003838539,0.195121005177498,0.365644991397858,0.104987002909184,0.127239003777504,0.228224992752075,0.218722999095917,0.272951990365982,,0.200000002980232,0.0999998971819878,0.300000011920929,0.0999998971819878,0.0999998971819878
2013-11-29 14:00:00,0.331631988286972,0.100754998624325,0.151897996664047,0.195121005177498,0.357142001390457,0.104570999741554,0.100838996469975,0.219899997115135,0.131233006715775,0.2481379956007,,0.200000002980232,0.0999998971819878,0.300000011920929,0.0999998971819878,0.0999998971819878
2013-11-29 15:00:00,0.297618001699448,0.100754998624325,0.101265996694565,0.195121005177498,0.416666001081467,0.110411003232002,0.100280001759529,0.219899997115135,0.192476004362106,0.206781998276711,,0.200000002980232,0.0999998971819878,0.300000011920929,0.0999998971819878,0.0999998971819878
2013-11-29 16:00:00,0.331631988286972,0.109150998294353,0.101265996694565,0.195121005177498,0.374148994684219,0.101662002503872,0.102238997817039,0.228224992752075,0.209974005818367,0.198511004447937,,0.200000002980232,0.0999998971819878,0.300000011920929,0.0999998971819878,0.0999998971819878
2013-11-29 17:00:00,0.297618001699448,0.159529000520706,0.143460005521774,0.195121005177498,0.408161997795105,0.104156002402306,0.103358998894691,0.219899997115135,0.218722999095917,0.198511004447937,,0.200000002980232,0.0999998971819878,0.300000011920929,0.0999998971819878,0.0999998971819878
2013-11-29 18:00:00,0.382652014493942,0.176321998238564,0.194092005491257,0.195121005177498,0.391155987977982,0.104987002909184,0.129198998212814,0.261523991823196,0.253717988729477,0.198511004447937,,0.200000002980232,0.0999998971819878,0.300000011920929,0.0999998971819878,0.0999998971819878
2013-11-29 19:00:00,0.484692990779877,0.26028499007225,0.20253099501133,0.203251004219055,0.450679004192352,0.113736003637314,0.172264993190765,0.35309898853302,0.31496000289917,0.198511004447937,,0.200000002980232,0.200000002980232,0.200000002980232,0.0999998971819878,0.0999998971819878
2013-11-29 20:00:00,0.552718997001648,0.361039996147156,0.438818007707596,0.276421993970871,0.459181994199753,0.131233006715775,0.344529986381531,0.31979900598526,0.393700003623962,0.206781998276711,,0.300000011920929,0.200000002980232,0.200000002980232,0.0999998971819878,0.0999998971819878
2013-11-29 21:00:00,0.484692990779877,0.503777980804443,0.582276999950409,0.292683005332947,0.527208983898163,0.122484996914864,0.30146399140358,0.386399000883102,0.323709011077881,0.215053007006645,,0.300000011920929,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 22:00:00,0.646256029605865,0.520569980144501,0.616032004356384,0.292683005332947,0.467685997486115,0.113736003637314,0.318690001964569,0.386399000883102,0.402449011802673,0.231595993041992,,0.300000011920929,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-29 23:00:00,0.459181994199753,0.722079992294312,0.531644999980927,0.317072004079819,0.484692990779877,0.218722000718117,0.577085971832275,0.411374986171722,0.472440004348755,0.198511004447937,,0.200000002980232,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 00:00:00,0.765304028987885,0.621325016021729,0.455695003271103,0.439022988080978,0.518705010414124,0.253717005252838,0.680446028709412,0.403048992156982,0.699910998344421,0.198511004447937,,0.200000002980232,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 01:00:00,0.714284002780914,0.856422007083893,0.483824998140335,0.368562012910843,0.418365985155106,0.461941003799438,0.712028980255127,0.45965901017189,0.793232023715973,0.228361994028091,,0.200000002980232,0.300000011920929,0.0999998971819878,0.0999998971819878,0.5
2013-11-30 02:00:00,0.620747029781342,0.806043982505798,0.472573012113571,0.439022988080978,0.331631988286972,0.454941987991333,0.792418003082275,0.369749009609222,0.752403974533081,0.2481379956007,,0.200000002980232,0.400000005960464,0.0999998971819878,0.0999998971819878,0.200000002980232
2013-11-30 03:00:00,0.634918987751007,0.671702980995178,0.438818007707596,0.596203982830048,0.306122004985809,0.548264980316162,0.987652003765106,0.344774007797241,0.501603007316589,0.297766000032425,,0.200000002980232,0.400000005960464,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 04:00:00,0.882100999355316,0.559751987457275,0.403021991252899,0.543327987194061,0.362810999155045,0.423280000686646,1.20896995067596,0.386399000883102,0.255962014198303,0.275709003210068,,0.300000011920929,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 05:00:00,0.814247012138367,0.621325016021729,0.352643996477127,0.480847001075745,0.374148994684219,0.608462989330292,1.0880800485611,0.452998995780945,0.383944004774094,0.272951990365982,,0.300000011920929,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 06:00:00,0.882102012634277,0.730476975440979,0.369437009096146,0.546045005321503,0.501698017120361,0.740738987922668,1.20034003257751,0.536248028278351,0.383944004774094,0.30603700876236,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 07:00:00,0.746393024921417,0.621325016021729,0.361039996147156,0.586794972419739,0.518705010414124,0.811285972595215,0.880825996398926,0.461324006319046,0.471202999353409,0.297766000032425,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 08:00:00,0.508903980255127,0.512174010276794,0.302266985177994,0.399345993995667,0.510201990604401,0.555553019046783,0.73402202129364,0.486299008131027,0.445024996995926,0.297766000032425,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.200000002980232,0.0999998971819878
2013-11-30 09:00:00,0.441051006317139,0.419813990592957,0.302266985177994,0.399345993995667,0.442176014184952,0.432098001241684,0.621758997440338,0.461324006319046,0.375216990709305,0.297766000032425,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.200000002980232,0.0999998971819878
2013-11-30 10:00:00,0.449532985687256,0.361039996147156,0.453399986028671,0.431946992874146,0.374148994684219,0.299822986125946,0.388599991798401,0.386399000883102,0.305409014225006,0.297766000032425,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 11:00:00,0.415605992078781,0.327455013990402,0.495380997657776,0.407496005296707,0.31462499499321,0.148941993713379,0.207253992557526,0.31979900598526,0.191972002387047,0.297766000032425,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 12:00:00,0.364715993404388,0.20151099562645,0.419813990592957,0.140016004443169,0.323128014802933,0.105820000171661,0.207253992557526,0.311473995447159,0.200698003172874,0.297766000032425,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 13:00:00,0.322306007146835,0.176321998238564,0.33585199713707,0.107965998351574,0.323128014802933,0.103395000100136,0.189982995390892,0.286498993635178,0.200698003172874,0.297766000032425,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 14:00:00,0.322306007146835,0.13434100151062,0.302266985177994,0.268947005271912,0.280611991882324,0.102909997105598,0.172711998224258,0.219899997115135,0.183246001601219,0.297766000032425,,0.200000002980232,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878
2013-11-30 15:00:00,0.279897004365921,0.20151099562645,0.243492007255554,0.147799000144005,0.297618001699448,0.09999980032444,0.198617994785309,0.219899997115135,0.174520000815392,0.281222999095917,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 16:00:00,0.296860992908478,0.193114995956421,0.268680989742279,0.09999980032444,0.31462499499321,0.102909997105598,0.181346997618675,0.269849002361298,0.191972002387047,0.272951990365982,,0.200000002980232,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878
2013-11-30 17:00:00,0.279897004365921,0.176321998238564,0.218302994966507,0.09999980032444,0.297618001699448,0.105820000171661,0.172711998224258,0.253199994564056,0.209424003958702,0.272951990365982,,0.200000002980232,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878
2013-11-30 18:00:00,0.313823997974396,0.20151099562645,0.20151099562645,0.09999980032444,0.31462499499321,0.167548000812531,0.207253992557526,0.261523991823196,0.209424003958702,0.272951990365982,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 19:00:00,0.407124996185303,0.285474002361298,0.209906995296478,0.107965998351574,0.340135008096695,0.2292760014534,0.22452500462532,0.344774007797241,0.226876005530357,0.256408989429474,,0.300000011920929,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 20:00:00,0.43257001042366,0.344247996807098,0.285474002361298,0.139832004904747,0.43367201089859,0.2292760014534,0.3367860019207,0.394724011421204,0.235602006316185,0.289494007825851,,0.200000002980232,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 21:00:00,0.441051006317139,0.537361979484558,0.33585199713707,0.147799000144005,0.4931960105896,0.211640000343323,0.431777000427246,0.428023993968964,0.244328007102013,0.289494007825851,,0.200000002980232,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 22:00:00,0.474977999925613,0.570946991443634,0.411417990922928,0.187631994485855,0.459181994199753,0.211640000343323,0.639029979705811,0.386399000883102,0.261779010295868,0.289494007825851,,0.300000011920929,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-11-30 23:00:00,0.534349024295807,0.436607003211975,0.470191985368729,0.252647995948792,0.476188987493515,0.264550000429153,0.518132984638214,0.477973997592926,0.349040001630783,0.272951990365982,,0.300000011920929,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 00:00:00,0.373196989297867,0.470191985368729,0.436607003211975,0.195599004626274,0.425168991088867,0.414460986852646,0.492226988077164,0.527924001216888,0.383944004774094,0.206781998276711,,0.400000005960464,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 01:00:00,0.508903980255127,0.594456970691681,0.436607003211975,0.336863994598389,0.306122004985809,0.253968000411987,0.518132984638214,0.369749009609222,0.732982993125916,0.248212993144989,,0.400000005960464,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 02:00:00,0.678538978099823,0.730476975440979,0.411417990922928,0.334145992994308,0.289115011692047,0.158730000257492,0.44904899597168,0.328123986721039,0.828967988491058,0.297766000032425,,0.400000005960464,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 03:00:00,0.508903980255127,0.79484897851944,0.369437009096146,0.293397009372711,0.306122004985809,0.105172999203205,0.529646992683411,0.31979900598526,0.639904975891113,0.297766000032425,,0.400000005960464,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 04:00:00,0.623580992221832,0.839628994464874,0.302266985177994,0.44336199760437,0.307691991329193,0.41261300444603,0.792418003082275,0.35309898853302,0.431612014770508,0.198019996285439,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 05:00:00,0.620747029781342,0.806043982505798,0.302266985177994,0.437954992055893,0.384613990783691,0.495135992765427,0.766579985618591,0.428023993968964,0.568678021430969,0.198019996285439,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 06:00:00,0.705780982971191,0.688495993614197,0.293870002031326,0.47850701212883,0.435896009206772,0.539344012737274,1.07665002346039,0.436349004507065,0.419946998357773,0.198019996285439,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 07:00:00,0.654760003089905,0.554153978824615,0.209906995296478,0.583940982818604,0.427350014448166,0.503977000713348,0.86132401227951,0.428023993968964,0.402449011802673,0.198019996285439,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 08:00:00,0.561222970485687,0.436607003211975,0.235095992684364,0.470396995544434,0.410255998373032,0.45092698931694,0.51679402589798,0.419699996709824,0.428694993257523,0.198019996285439,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 09:00:00,0.501698017120361,0.361039996147156,0.344247996807098,0.381182998418808,0.410255998373032,0.424401998519897,0.318690001964569,0.386399000883102,0.384950995445251,0.20627099275589,,0.300000011920929,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878
2013-12-01 10:00:00,0.416666001081467,0.302266985177994,0.403021991252899,0.324411004781723,0.418803006410599,0.362509995698929,0.292849987745285,0.328123986721039,0.244967997074127,0.25577500462532,,0.300000011920929,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878
2013-12-01 11:00:00,0.340135008096695,0.285474002361298,0.352643996477127,0.275748997926712,0.410255998373032,0.318302005529404,0.327302992343903,0.31979900598526,0.209973007440567,0.264025986194611,,0.300000011920929,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878
2013-12-01 12:00:00,0.297618001699448,0.251888990402222,0.285474002361298,0.251417994499207,0.3418790102005,0.318302005529404,0.318690001964569,0.311473995447159,0.209973007440567,0.214521005749702,,0.300000011920929,0.0999998971819878,0.300000011920929,0.0999998971819878,0.0999998971819878
2013-12-01 13:00:00,0.263604998588562,0.20151099562645,0.251888990402222,0.210867002606392,0.307691991329193,0.274093002080917,0.275624006986618,0.311473995447159,0.201223999261856,0.198019996285439,,0.300000011920929,0.0999998971819878,0.400000005960464,0.0999998971819878,0.0999998971819878
2013-12-01 14:00:00,0.2465980052948,0.20151099562645,0.209906995296478,0.202757000923157,0.316237986087799,0.212200999259949,0.223943993449211,0.269849002361298,0.148730993270874,0.198019996285439,,0.300000011920929,0.0999998971819878,0.5,0.0999998971819878,0.0999998971819878
2013-12-01 15:00:00,0.212585002183914,0.20151099562645,0.20151099562645,0.194646999239922,0.333332985639572,0.212200999259949,0.206717997789383,0.236550003290176,0.104987002909184,0.198019996285439,,0.200000002980232,0.0999998971819878,0.400000005960464,0.0999998971819878,0.0999998971819878
2013-12-01 16:00:00,0.212585002183914,0.20151099562645,0.20151099562645,0.235198006033897,0.478630989789963,0.212200999259949,0.223943993449211,0.228224992752075,0.104987002909184,0.198019996285439,,0.200000002980232,0.0999998971819878,0.400000005960464,0.0999998971819878,0.0999998971819878
2013-12-01 17:00:00,0.238095000386238,0.20151099562645,0.20151099562645,0.218977004289627,0.376067996025085,0.212200999259949,0.25839701294899,0.219899997115135,0.104987002909184,0.198019996285439,,0.200000002980232,0.0999998971819878,0.300000011920929,0.0999998971819878,0.0999998971819878
2013-12-01 18:00:00,0.238095000386238,0.20151099562645,0.184717997908592,0.202757000923157,0.36752000451088,0.229883998632431,0.232557997107506,0.228224992752075,0.104987002909184,0.198019996285439,,0.200000002980232,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878
2013-12-01 19:00:00,0.331631988286972,0.243492007255554,0.193114995956421,0.275748997926712,0.350425988435745,0.274093002080917,0.267010003328323,0.294824004173279,0.183725997805595,0.198019996285439,,0.300000011920929,0.0999998971819878,0.300000011920929,0.0999998971819878,0.200000002980232
2013-12-01 20:00:00,0.391155987977982,0.386229008436203,0.193114995956421,0.275748997926712,0.452991008758545,0.282934993505478,0.422048985958099,0.31979900598526,0.209973007440567,0.198019996285439,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.200000002980232,0.0999998971819878
2013-12-01 21:00:00,0.382652014493942,0.445003002882004,0.310663014650345,0.291970014572144,0.410255014896393,0.229883998632431,0.577086985111237,0.344774007797241,0.288713008165359,0.198019996285439,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 22:00:00,0.391155004501343,0.352643996477127,0.470191985368729,0.291970014572144,0.39316201210022,0.238726004958153,0.551247000694275,0.328123986721039,0.332457989454269,0.198019996285439,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-01 23:00:00,0.255102008581161,0.285474002361298,0.403021991252899,0.251417994499207,0.393160998821259,0.212200999259949,0.422048985958099,0.278174012899399,0.31496000289917,0.198019996285439,,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-02 00:00:00,0.280611991882324,0.20151099562645,0.319059014320374,0.275748997926712,0.3418790102005,0.22104200720787,0.335916996002197,0.219899997115135,0.31496000289917,0.198019996285439,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-02 01:00:00,0.2465980052948,0.261963993310928,0.313461005687714,0.291970014572144,0.273503005504608,0.297080993652344,0.299740999937057,0.219899997115135,0.136482000350952,0.188217997550964,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-02 02:00:00,0.297618001699448,0.26028499007225,0.436607003211975,0.291970014572144,0.222222000360489,0.274093002080917,0.223943993449211,0.219899997115135,0.148730993270874,0.198019996285439,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-02 03:00:00,0.362810999155045,0.212705999612808,0.33585199713707,0.291970014572144,0.216524004936218,0.282934993505478,0.218201994895935,0.219899997115135,0.209973007440567,0.198019996285439,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-02 04:00:00,0.292544990777969,0.25748598575592,0.20100499689579,0.195122003555298,0.250710994005203,0.163312003016472,0.310077011585236,0.219899997115135,0.209973007440567,0.198019996285439,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-12-02 05:00:00,0.303797006607056,0.377833008766174,0.226129993796349,0.211382001638412,0.410255014896393,0.262466013431549,0.430662006139755,0.344774007797241,0.437444001436234,0.198019996285439,,0.300000011920929,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878
2013-12-02 06:00:00,0.472573012113571,0.411417990922928,0.385259002447128,0.365853011608124,0.521366000175476,0.516183972358704,0.663218975067139,0.411374986171722,0.63866800069809,0.222772002220154,,0.300000011920929,0.0999998971819878,0.300000011920929,0.0999998971819878,0.200000002980232
2013-12-02 07:00:00,0.641348004341125,0.419813990592957,0.410383999347687,0.430893987417221,0.73504102230072,0.507435023784637,0.447887986898422,0.536248028278351,0.393700003623962,0.288778007030487,,0.400000005960464,0.0999998971819878,0.200000002980232,0.200000002980232,0.400000005960464
2013-12-02 08:00:00,0.60759299993515,0.377833008766174,0.242881000041962,0.365853011608124,0.598289012908936,0.498685985803604,0.490954011678696,0.494623988866806,0.34120699763298,0.297028988599777,,0.300000011920929,0.0999998971819878,0.200000002980232,0.0999998971819878,0.400000005960464
2013-12-02 09:00:00,0.590714991092682,0.285474002361298,0.276380985975266,0.382113009691238,0.376067996025085,0.524932980537415,0.551247000694275,0.411374002695084,0.31496000289917,0.297028988599777,,0.300000011920929,0.0999998971819878,0.200000002980232,0.0999998971819878,0.400000005960464
2013-12-02 10:00:00,0.447255998849869,0.26028499007225,0.343383014202118,0.260161012411118,0.350427001714706,0.358704000711441,0.430662006139755,0.31979900598526,0.31496000289917,0.297028988599777,,0.300000011920929,0.0999998971819878,0.200000002980232,0.0999998971819878,0.300000011920929
