Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Concón,Valparaíso,Viña_del_Mar,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Osorno,Mirasol,Alerce,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad
2017-01-03 06:00:00,38,59,,29,23,19,19,23,68,11,80,13.5162000656128,10.7399997711182,8.97000026702881,6.25441980361938,7.59800004959106,5.89400005340576,38.7000007629395,,,8.14999008178711,3.37700009346008,9.39999008178711,15.4099998474121,6.28667020797729,6.7480001449585,6.76599979400635,3.39499998092651,2.70300006866455,7.28200006484985,7.15199995040894,1,6.7979998588562,4.07499980926514,2.82800006866455,4.52433013916016,,8.72000026702881,16.2900009155273,1.2810800075531,,
2017-01-03 07:00:00,33,64,,23,13,24,17,22,51,10,41,6.84057998657227,6.31099987030029,4.2039999961853,7.15332984924316,6.9210000038147,5.24700021743774,19.9500007629395,,,3.39400005340576,4.50099992752075,10.6400003433228,11.2600002288818,2.28708004951477,6.82499980926514,5.54899978637695,2.71099996566772,4.05600023269653,3.89000010490417,3.42899990081787,1,9.52000045776367,4.77199983596802,6.95599985122681,7.23591995239258,,11.0900001525879,12.039999961853,2.34174990653992,,
2017-01-03 08:00:00,33,56,,30,18,23,17,21,51,13,33,3.23432993888855,3.24900007247925,2.65700006484985,22.2593002319336,4.55299997329712,15.0100002288818,10.5,,,1.35699999332428,3.23399996757507,9.39000034332275,10.6599998474121,,7.8730001449585,4.13800001144409,1.35500001907349,4.05399990081787,6.7020001411438,1,2.04299998283386,10.2399997711182,,4.82200002670288,3.45442008972168,,7.02400016784668,18.6900005340576,2.82992005348206,,
2017-01-03 09:00:00,37,52,,37,17,22,23,21,38,8,32,10.6688003540039,4.26900005340576,4.26200008392334,14.1049995422363,4.89200019836426,18.2600002288818,10.6300001144409,,,2.82999992370605,2.66700005531311,6.86100006103516,6.50600004196167,,6.7519998550415,6.79099988937378,1,4.05399990081787,4.625,1.47000002861023,1.36199998855591,13.6599998474121,4.07499980926514,2.82599997520447,5.89925003051758,,7.02400016784668,19.0100002288818,,,
2017-01-03 10:00:00,51,54,,34,31,31,33,35,41,12,39,4.96907997131348,5.63000011444092,3.0699999332428,,4.89099979400635,19.4500007629395,5.82600021362305,,,12.1599998474121,2.67799997329712,10.4700002670288,7.31099987030029,4.92966985702515,8.10000991821289,5.04099988937378,4.06599998474121,1.32200002670288,4.03200006484985,1,1,11.5799999237061,7.47100019454956,1.45099997520447,11.2964000701904,,7.36299991607666,13.5799999237061,,,
2017-01-03 11:00:00,46,50,,36,30,37,41,37,42,12,58,6.69374990463257,7.33099985122681,2.55999994277954,,6.9210000038147,11.9300003051758,4.375,,,6.80800008773804,3.37400007247925,8.22000026702881,6.63500022888184,13.3678998947144,,6.77799987792969,6.11100006103516,1,4.45699977874756,1,,10.8900003433228,9.50998973846436,5.5770001411438,9.38782978057861,,4.31199979782104,9.60000991821289,,,
2017-01-03 12:00:00,40,41,,32,24,22,41,24,14,16,30,6.97082996368408,6.31099987030029,3.11299991607666,22.3866996765137,8.94999980926514,17.7199993133545,8.25,,,6.06099987030029,3.37100005149841,7.17399978637695,4.74200010299683,26.8383007049561,5.39599990844727,6.81199979782104,5.27299976348877,1.35099995136261,1.72000002861023,3.19899988174438,1,,6.11199998855591,4.2020001411438,10.6845998764038,,3.29399991035461,8.14999008178711,,,
2017-01-03 13:00:00,24,20,,14,13,15,22,15,15,3,15,7.88657999038696,3.58899998664856,1.12399995326996,10.641900062561,10.3000001907349,14.75,7.67899990081787,,,5.31300020217896,4.14300012588501,15.2600002288818,5.6230001449585,9.21500015258789,6.75,3.00699996948242,4.06599998474121,3.70499992370605,1.90600001811981,3.22399997711182,1.36199998855591,10.1700000762939,4.73699998855591,1,4.93483018875122,,6.00500011444092,12.1499996185303,,,
2017-01-03 14:00:00,26,20,21,14,15,15,13,16,16,2,18,8.17531967163086,5.63000011444092,1,9.29417037963867,13.6899995803833,24.1000003814697,18.6700000762939,,,7.24900007247925,,13.0500001907349,8,,6.0770001411438,2.78099989891052,4.06599998474121,1.35099995136261,3.88800001144409,2.70099997520447,2.04299998283386,9.53999042510986,4.07499980926514,1.45099997520447,6.94591999053955,,7.36100006103516,13.5100002288818,,,
2017-01-03 15:00:00,16,22,18,10,8,,10,11,8,30,9,4.15000009536743,4.26900005340576,1.85800004005432,6.58766984939575,19.7800006866455,,12.8100004196167,,,25.7900009155273,19.5300006866455,9.24001026153564,7.76800012588501,,3.375,6.82299995422363,4.06599998474121,1.35099995136261,3.28800010681152,3.43099999427795,1.36199998855591,6.7960000038147,4.07499980926514,4.2020001411438,6.4761700630188,,7.35900020599365,16.2900009155273,1,,
2017-01-03 16:00:00,8,16,2,6,14,,26,18,8,50,12,12.9807996749878,1.54799997806549,1.1360000371933,5.62267017364502,13.6899995803833,14.1099996566772,8.27000045776367,,,17.7000007629395,10.3800001144409,14.4799995422363,4.26800012588501,,4.04899978637695,6.87900018692017,2.71099996566772,6.75500011444092,3.62199997901917,1,1,7.14699983596802,5.75600004196167,1,12.0860996246338,,7.35900020599365,12.1099996566772,1,,
2017-01-03 17:00:00,44,31,10,43,46,52,60,54,20,99,54,8.93342971801758,1.54700005054474,1,10.6858997344971,16.3899993896484,15.3100004196167,5.39200019836426,,,14.8000001907349,15.7399997711182,17.1599998474121,4.69600009918213,,3.375,6.93499994277954,2.71099996566772,6.75699996948242,3.29999995231628,1,2.06599998474121,7.47499990463257,6.42899990081787,1,15.6149997711182,,4.64900016784668,8.85000991821289,4.81316995620728,,
2017-01-03 18:00:00,57,59,44,60,63,65,77,53,46,55,66,6.33174991607666,2.2279999256134,1,12.9300003051758,19.4400005340576,21.8299999237061,3.73600006103516,,,13.3000001907349,7.22399997711182,11.710000038147,7.07600021362305,21.0948009490967,2.70199990272522,6.8899998664856,4.38000011444092,5.40500020980835,7.23199987411499,4.16699981689453,4.08599996566772,8.82999992370605,4.75400018692017,4.13299989700317,12.4209003448486,,7.35900020599365,13.5100002288818,3.81075000762939,,
2017-01-03 19:00:00,63,70,50,71,94,79,75,82,54,38,78,5.63657999038696,6.31199979782104,1.11300003528595,11.3163995742798,8.94999980926514,24.5499992370605,11.6599998474121,,,6.80000019073486,4.68800020217896,7.6230001449585,18.9899997711182,37.8541984558105,4.72499990463257,6.85599994659424,6.77699995040894,6.75699996948242,4.42700004577637,5.15100002288818,3.40499997138977,8.10000991821289,2.03699994087219,3.28500008583069,26.7024993896484,,10.0699996948242,21.7299995422363,2.32358002662659,,
2017-01-03 20:00:00,104,70,55,129,171,166,117,146,73,18,125,8.55000019073486,6.31199979782104,3.81200003623962,11.1812000274658,10.9799995422363,1,30.6700000762939,,,40.2000007629395,4.60200023651123,6.22100019454956,12.1199998855591,18.0974998474121,4.57399988174438,4.84700012207031,6.77699995040894,4.59200000762939,1,3.18499994277954,4.76700019836426,21.0599994659424,15.6199998855591,8.32999992370605,26.989200592041,,12.7799997329712,9.64000034332275,2.67350006103516,,
2017-01-03 21:00:00,128,108,55,112,132,125,96,143,86,12,105,6.71567010879517,4.95100021362305,4.2519998550415,15.5166997909546,10.3000001907349,4.27600002288818,16.1399993896484,,,23.5,5.7039999961853,7.78399991989136,10.6599998474121,2.75241994857788,6.75,5.48000001907349,6.77699995040894,2.96799993515015,1,4.05900001525879,6.12900018692017,17.8199996948242,23.7700004577637,20.7099990844727,35.2050018310547,,11.4200000762939,28.5200004577637,5.18707990646362,,
2017-01-03 22:00:00,76,86,80,61,83,69,77,86,72,8,88,8.48581981658936,2.90899991989136,3.86199998855591,12.6653995513916,6.9210000038147,16.2099990844727,15.1899995803833,,9.47366046905518,13.1999998092651,6.1269998550415,8.84000015258789,17.7900009155273,,7.42600011825562,5.39099979400635,6.77699995040894,2.65799999237061,2.21399998664856,8.80000019073486,7.60400009155273,12.9099998474121,13.5799999237061,23.4699993133545,34.5325012207031,,8.72000026702881,10.8599996566772,5.62408018112183,,
2017-01-03 23:00:00,68,65,69,46,38,36,43,39,77,22,62,7.20758008956909,2.90899991989136,3.86299991607666,11.7367000579834,4.89099979400635,11.7600002288818,18.2099990844727,,33.0149993896484,45.7000007629395,5.08900022506714,8.94999980926514,50.25,,6.88600015640259,6.91499996185303,5.42199993133545,1.34700000286102,3.3659999370575,8.50998973846436,8.85000991821289,17.6599998474121,10.5299997329712,9.71000957489014,17.4925003051758,,3.29399991035461,13.4700002670288,5.18767023086548,,
2017-01-04 00:00:00,38,45,86,35,34,29,30,40,72,18,66,5.51249980926514,7.6729998588562,1.91199994087219,10.3329000473022,8.27000045776367,1,23.6599998474121,,36.6749992370605,55.5999984741211,3.38199996948242,8.85999965667725,29.9699993133545,,6.7519998550415,6.83599996566772,2.71099996566772,1.35099995136261,3.24900007247925,6.33500003814697,4.81199979782104,12.2299995422363,7.90199995040894,5.57999992370605,7.04457998275757,,5.32800006866455,8.14999008178711,5.57908010482788,,
2017-01-04 01:00:00,42,49,65,30,25,19,26,25,66,17,83,12.4385995864868,13.8000001907349,3.73600006103516,13.8697996139526,11.6599998474121,1,28.4599990844727,,51.9225006103516,30.1000003814697,2.96300005912781,8.77999973297119,20.8099994659424,,3.37599992752075,4.13600015640259,2.71099996566772,2.70300006866455,5.62099981307983,7.42899990081787,4.08599996566772,12.25,8.14000034332275,1,6.76857995986938,,4.65100002288818,4.77500009536743,1.71466994285583,,
2017-01-04 02:00:00,43,42,62,19,18,18,9,20,71,15,38,8.61567974090576,11.0799999237061,1.82299995422363,12.7572002410889,8.94999980926514,16.2099990844727,23.2800006866455,,57.2983016967773,19.2999992370605,3.38000011444092,8.72000026702881,20.8199996948242,,4.72900009155273,1.48399996757507,2.71099996566772,6.75899982452393,3.88899993896484,5.42799997329712,5.44799995422363,8.82999992370605,7.46000003814697,3.05800008773804,3.8840799331665,,1,4.75299978256226,1.21582996845245,,
2017-01-04 03:00:00,27,47,56,15,19,17,8,19,61,16,18,10.8269996643066,7.6729998588562,1,11.3873996734619,10.3100004196167,7.28700017929077,23.6700000762939,,45.9766998291016,18.7999992370605,4.03800010681152,4.71600008010864,,3.1802499294281,6.75,1,4.06599998474121,4.59899997711182,1,5.42999982833862,6.80999994277954,5.47399997711182,8.72000026702881,4.2039999961853,2.66458010673523,,1.93900001049042,1,2.17482995986938,,
2017-01-04 04:00:00,27,32,55,14,14,15,8,15,48,18,13,7.92132997512817,6.31199979782104,3.875,12.2407999038696,8.60999965667725,10.3000001907349,16.2000007629395,,38.0783004760742,35.5,2.04800009727478,4.79500007629395,,,6.92899990081787,2.01399993896484,2.71099996566772,1,1,5.44099998474121,5.90199995040894,5.40500020980835,8.78999042510986,2.82800006866455,1.44732999801636,,1,1,3.14633011817932,,
2017-01-04 05:00:00,25,26,50,18,10,16,10,10,51,17,49,12.6073999404907,6.31199979782104,4.19000005722046,13.6007995605469,17.0699996948242,7.60500001907349,24.1499996185303,,38.1267013549805,30.2000007629395,2.76699995994568,6.03999996185303,,,7.41400003433228,5.48999977111816,3.4300000667572,1,1.08500003814697,3.92400002479553,4.08599996566772,5.47399997711182,7.08699989318848,2.66799998283386,4.79241991043091,,1.60000002384186,3.39499998092651,2.1798300743103,,
2017-01-04 06:00:00,30,48,49,20,12,17,15,9,49,16,63,14.9715995788574,11.7600002288818,3.74699997901917,17.8474998474121,6.92199993133545,5.28499984741211,24.3799991607666,,28.028299331665,45.7000007629395,4.03999996185303,10.1499996185303,,,4.72499990463257,5.45900011062622,6.14499998092651,2.70300006866455,2.56599998474121,5.19799995422363,6.12900018692017,8.47999954223633,16.2999992370605,1.45200002193451,5.07483005523682,,4.31199979782104,8.82999992370605,1,,
2017-01-04 07:00:00,27,33,52,22,14,18,39,17,44,8,51,17.4641990661621,11.7600002288818,3.92499995231628,13.4653997421265,17.75,22.7800006866455,14.4899997711182,,21.2908000946045,34.7999992370605,3.75200009346008,10.2600002288818,30.2900009155273,6.475830078125,2.69899988174438,4.94899988174438,4.06599998474121,6.75500011444092,3.24600005149841,4.05200004577637,7.49100017547607,15.6400003433228,15.6199998855591,6.95599985122681,7.90791988372803,,8.38000011444092,14.9399995803833,1,,
2017-01-04 08:00:00,37,42,51,27,24,22,35,27,47,6,40,26.8941993713379,10.3900003433228,8.22000026702881,20.2042007446289,15.7200002670288,18.0900001525879,9.03999042510986,,37.8983001708984,30.7999992370605,4.33500003814697,8.72000026702881,15.210000038147,23.9258003234863,14.1800003051758,4.84899997711182,2.71099996566772,6.75699996948242,3.89000010490417,6.84600019454956,5.44799995422363,13.6000003814697,1.09800004959106,6.9539999961853,15.0174999237061,,9.74001026153564,16.2900009155273,1,,
2017-01-04 09:00:00,42,55,58,39,31,31,42,25,44,6,33,19.6867008209229,10.7299995422363,5.79400014877319,21.6191997528076,12.3400001525879,17.5699996948242,24.1499996185303,,46.1941986083984,30.6000003814697,5.42700004577637,8.8100004196167,25.5799999237061,18.2591991424561,5.40199995040894,3.80999994277954,4.06599998474121,4.05399990081787,2.59999990463257,7.07100009918213,4.08599996566772,13.6099996566772,2.03800010681152,2.80299997329712,12.0233001708984,,8.38000011444092,21.7299995422363,1.91666996479034,,
2017-01-04 10:00:00,51,52,58,48,39,39,38,32,35,5,37,,6.30999994277954,4.69000005722046,17.1016998291016,10.3100004196167,14.75,20.5400009155273,,43.6183013916016,23.1000003814697,5.44199991226196,10.210000038147,15.4300003051758,24.2483005523682,12.8299999237061,1.47300004959106,5.42000007629395,2.70300006866455,3.28900003433228,2.83400011062622,1.36199998855591,8.84000015258789,2.71600008010864,1,5.33557987213135,,4.65100002288818,17.25,3.06850004196167,,
2017-01-04 11:00:00,51,44,67,48,24,20,20,30,22,7,38,26.6891994476318,4.60900020599365,3.86199998855591,12.4857997894287,13.0100002288818,19.6700000762939,11.2299995422363,,19.0049991607666,11.8000001907349,4.98099994659424,8.97999954223633,19.7700004577637,15.5,9.5600004196167,1,5.42199993133545,2.70300006866455,3.20900011062622,1,3.40499997138977,10.8199996948242,4.07499980926514,1.45099997520447,5.8193302154541,,4.31199979782104,12.2200002670288,2.81433010101318,,
2017-01-04 12:00:00,42,26,61,46,26,16,15,20,16,12,22,12.788200378418,4.26900005340576,1.84700000286102,7.83650016784668,15.7200002670288,17.5599994659424,16.0300006866455,,9.20083999633789,9,4.32100009918213,8.9399995803833,,7.59375,6.75,2.71499991416931,4.06599998474121,3.01099991798401,1,1,4.01800012588501,6.11700010299683,5.43200016021729,1.45099997520447,7.49658012390137,,1.93900001049042,8.14999008178711,3.57833003997803,,
2017-01-04 13:00:00,26,23,29,21,23,20,23,24,13,12,23,3.36400008201599,3.58899998664856,2.55200004577637,13.7307996749878,18.4300003051758,19.1100006103516,21.6499996185303,,7.80808019638062,6.30000019073486,6.63000011444092,9.02999973297119,11.710000038147,,5.40000009536743,4.85900020599365,32.5299987792969,18.9899997711182,4.61100006103516,2.71499991416931,2.72399997711182,4.08900022506714,,1,6.88358020782471,,4.31099987030029,14.9399995803833,3.51992011070251,,
2017-01-04 14:00:00,27,18,21,24,21,23,19,22,16,14,21,5.93050003051758,3.58899998664856,4.77299976348877,10.7095003128052,11.6599998474121,14.7299995422363,22.6399993896484,,7.75017023086548,1,8.05000019073486,6.85400009155273,7.71199989318848,19.4484996795654,4.05000019073486,4.89300012588501,54.2200012207031,1.30599999427795,4.47200012207031,1,2.04299998283386,3.98699998855591,6.78999996185303,1,8.67049980163574,,6.00400018692017,17.1299991607666,2.21624994277954,,
2017-01-04 15:00:00,28,18,23,21,13,22,23,22,20,4,18,6.64225006103516,5.63000011444092,3.07599997520447,11.4815998077393,18.4200000762939,24.1200008392334,13.4799995422363,,3.87849998474121,6.19999980926514,8.07999992370605,4.97499990463257,5.35300016403198,12.6752996444702,2.70000004768372,2.91700005531311,10.8400001525879,2.70300006866455,3.94099998474121,1,2.04299998283386,5.42500019073486,5.8899998664856,,8.569580078125,,4.64900016784668,12.6999998092651,2.60524988174438,,
2017-01-04 16:00:00,22,17,19,15,11,13,13,13,13,4,16,8.18733024597168,4.26900005340576,4.78800010681152,17.497200012207,18.7600002288818,22.6900005340576,7.50899982452393,,6.54050016403198,7,8.0700101852417,7.73600006103516,6.97200012207031,3.36374998092651,4.72399997711182,5.01599979400635,6.77699995040894,2.70300006866455,3.64499998092651,3.19199991226196,1,4.81400012969971,4.07299995422363,2.82599997520447,24.4307994842529,,3.29399991035461,9.50998973846436,3.01732993125916,,
2017-01-04 17:00:00,15,15,18,12,13,9,17,14,14,10,11,11.3184995651245,2.2279999256134,1.98300004005432,18.698299407959,14.3599996566772,17.4899997711182,13.9700002670288,,8.15999984741211,5.19999980926514,6.78000020980835,7.49900007247925,5.61999988555908,,7.63100004196167,2.83800005912781,2.71099996566772,2.70300006866455,4.88100004196167,4.05200004577637,1,6.38800001144409,6.1100001335144,1.45099997520447,16.8425006866455,,3.29399991035461,8.92000007629395,1.08483004570007,,
2017-01-04 18:00:00,16,12,10,10,13,8,11,12,10,13,9,10.1023998260498,1.54700005054474,1,15.0408000946045,19.7800006866455,18.7099990844727,8.09000015258789,,11.6527996063232,20.3999996185303,4.61299991607666,4.94099998474121,5.48199987411499,2.85074996948242,12.1499996185303,4.92600011825562,4.31699991226196,4.05399990081787,,1,1,7.36299991607666,6.1100001335144,4.2020001411438,13.6424999237061,,6.34299993515015,8.14999008178711,1.95932996273041,,
2017-01-04 19:00:00,15,9,12,11,17,17,16,18,9,18,10,4.87941980361938,4.26999998092651,3.96000003814697,16.5478000640869,18.4300003051758,20.4799995422363,16.9899997711182,,14.0685997009277,52.5999984741211,4.90399980545044,8.99001026153564,20.8400001525879,20.9608001708984,9.5,25.7399997711182,25.1900005340576,21.5699996948242,,1.7059999704361,1,10.1999998092651,1,2.82599997520447,13.2200002670288,,8.71000957489014,25.7600002288818,4.19817018508911,,
2017-01-04 20:00:00,27,8,15,22,28,22,13,27,8,29,27,6.51308012008667,6.31199979782104,3.86299991607666,15.8866996765137,18.4200000762939,16.2000007629395,15.1800003051758,,14.3908004760742,58.2000007629395,7.18100023269653,8.38000011444092,23.5300006866455,11.5629997253418,10.5600004196167,13.5699996948242,12.1999998092651,12.1599998474121,2.35700011253357,4.80800008773804,1,15.6599998474121,1,2.82599997520447,15.7399997711182,,23.2800006866455,39.3800010681152,4.72457981109619,,
2017-01-04 21:00:00,28,11,11,32,29,28,13,29,15,33,27,8.99032974243164,6.31199979782104,7.02099990844727,16.2129993438721,10.9799995422363,13.2600002288818,21.7700004577637,,23.7574996948242,44.7999992370605,8.8200101852417,8.75998973846436,33.0499992370605,15.1395998001099,22.2800006866455,13.6199998855591,7.7350001335144,8.18000984191895,2.56100010871887,5.1710000038147,4.08599996566772,19.6599998474121,4.07999992370605,5.57800006866455,21.7632999420166,,37.1699981689453,53.8199996948242,6.09025001525879,,
2017-01-04 22:00:00,29,13,20,23,26,11,14,25,19,31,23,10.2510004043579,4.26999998092651,4.64200019836426,15.5516996383667,11.6599998474121,12.1499996185303,13.1599998474121,,23.2033004760742,51.7000007629395,5.37900018692017,7.50099992752075,17.0699996948242,24.1674995422363,14.1599998474121,8.13000011444092,4.06599998474121,5.40299987792969,4.57399988174438,4.05200004577637,8.85000991821289,14.2799997329712,4.07999992370605,5.5789999961853,18.6133003234863,,26.3400001525879,33.2700004577637,8.21183967590332,,
