Publicacion,Fecha,Total
Defunciones_2020-06-15,2020-05-21,60.0
Defunciones_2020-06-16,2020-05-21,60.0
Defunciones_2020-06-17,2020-05-21,62.0
Defunciones_2020-06-18,2020-05-21,62.0
Defunciones_2020-06-19,2020-05-21,62.0
Defunciones_2020-06-20,2020-05-21,62.0
Defunciones_2020-06-21,2020-05-21,62.0
Defunciones_2020-06-22,2020-05-21,62.0
Defunciones_2020-06-23,2020-05-21,62.0
Defunciones_2020-06-24,2020-05-21,62.0
Defunciones_2020-06-25,2020-05-21,62.0
Defunciones_2020-06-26,2020-05-21,62.0
Defunciones_2020-06-27,2020-05-21,63.0
Defunciones_2020-06-28,2020-05-21,63.0
Defunciones_2020-06-29,2020-05-21,63.0
Defunciones_2020-06-30,2020-05-21,63.0
Defunciones_2020-07-01,2020-05-21,63.0
Defunciones_2020-07-02,2020-05-21,63.0
Defunciones_2020-07-03,2020-05-21,63.0
Defunciones_2020-07-04,2020-05-21,63.0
Defunciones_2020-07-05,2020-05-21,63.0
Defunciones_2020-07-06,2020-05-21,63.0
Defunciones_2020-07-07,2020-05-21,63.0
Defunciones_2020-07-08,2020-05-21,63.0
Defunciones_2020-07-09,2020-05-21,63.0
Defunciones_2020-07-10,2020-05-21,63.0
Defunciones_2020-07-11,2020-05-21,63.0
Defunciones_2020-07-12,2020-05-21,63.0
Defunciones_2020-07-13,2020-05-21,63.0
Defunciones_2020-07-14,2020-05-21,63.0
Defunciones_2020-07-15,2020-05-21,63.0
Defunciones_2020-07-16,2020-05-21,63.0
Defunciones_2020-06-07,2020-05-22,69.0
Defunciones_2020-06-08,2020-05-22,69.0
Defunciones_2020-06-09,2020-05-22,69.0
Defunciones_2020-06-10,2020-05-22,69.0
Defunciones_2020-06-11,2020-05-22,69.0
Defunciones_2020-06-12,2020-05-22,69.0
Defunciones_2020-06-13,2020-05-22,69.0
Defunciones_2020-06-14,2020-05-22,69.0
Defunciones_2020-06-15,2020-05-22,69.0
Defunciones_2020-06-16,2020-05-22,69.0
Defunciones_2020-06-17,2020-05-22,69.0
Defunciones_2020-06-18,2020-05-22,69.0
Defunciones_2020-06-19,2020-05-22,70.0
Defunciones_2020-06-20,2020-05-22,70.0
Defunciones_2020-06-21,2020-05-22,70.0
Defunciones_2020-06-22,2020-05-22,70.0
Defunciones_2020-06-23,2020-05-22,70.0
Defunciones_2020-06-24,2020-05-22,70.0
Defunciones_2020-06-25,2020-05-22,70.0
Defunciones_2020-06-26,2020-05-22,70.0
Defunciones_2020-06-27,2020-05-22,72.0
Defunciones_2020-06-28,2020-05-22,72.0
Defunciones_2020-06-29,2020-05-22,72.0
Defunciones_2020-06-30,2020-05-22,72.0
Defunciones_2020-07-01,2020-05-22,72.0
Defunciones_2020-07-02,2020-05-22,72.0
Defunciones_2020-07-03,2020-05-22,72.0
Defunciones_2020-07-04,2020-05-22,72.0
Defunciones_2020-07-05,2020-05-22,72.0
Defunciones_2020-07-06,2020-05-22,72.0
Defunciones_2020-07-07,2020-05-22,72.0
Defunciones_2020-07-08,2020-05-22,72.0
Defunciones_2020-07-09,2020-05-22,72.0
Defunciones_2020-07-10,2020-05-22,72.0
Defunciones_2020-07-11,2020-05-22,72.0
Defunciones_2020-07-12,2020-05-22,72.0
Defunciones_2020-07-13,2020-05-22,72.0
Defunciones_2020-07-14,2020-05-22,72.0
Defunciones_2020-07-15,2020-05-22,72.0
Defunciones_2020-07-16,2020-05-22,72.0
Defunciones_2020-06-07,2020-05-23,83.0
Defunciones_2020-06-08,2020-05-23,83.0
Defunciones_2020-06-09,2020-05-23,83.0
Defunciones_2020-06-10,2020-05-23,84.0
Defunciones_2020-06-11,2020-05-23,84.0
Defunciones_2020-06-12,2020-05-23,84.0
Defunciones_2020-06-13,2020-05-23,85.0
Defunciones_2020-06-14,2020-05-23,85.0
Defunciones_2020-06-15,2020-05-23,85.0
Defunciones_2020-06-16,2020-05-23,85.0
Defunciones_2020-06-17,2020-05-23,85.0
Defunciones_2020-06-18,2020-05-23,85.0
Defunciones_2020-06-19,2020-05-23,86.0
Defunciones_2020-06-20,2020-05-23,86.0
Defunciones_2020-06-21,2020-05-23,86.0
Defunciones_2020-06-22,2020-05-23,86.0
Defunciones_2020-06-23,2020-05-23,86.0
Defunciones_2020-06-24,2020-05-23,86.0
Defunciones_2020-06-25,2020-05-23,86.0
Defunciones_2020-06-26,2020-05-23,86.0
Defunciones_2020-06-27,2020-05-23,86.0
Defunciones_2020-06-28,2020-05-23,86.0
Defunciones_2020-06-29,2020-05-23,86.0
Defunciones_2020-06-30,2020-05-23,86.0
Defunciones_2020-07-01,2020-05-23,86.0
Defunciones_2020-07-02,2020-05-23,86.0
Defunciones_2020-07-03,2020-05-23,86.0
Defunciones_2020-07-04,2020-05-23,86.0
Defunciones_2020-07-05,2020-05-23,86.0
Defunciones_2020-07-06,2020-05-23,86.0
Defunciones_2020-07-07,2020-05-23,86.0
Defunciones_2020-07-08,2020-05-23,86.0
Defunciones_2020-07-09,2020-05-23,86.0
Defunciones_2020-07-10,2020-05-23,86.0
Defunciones_2020-07-11,2020-05-23,86.0
Defunciones_2020-07-12,2020-05-23,86.0
Defunciones_2020-07-13,2020-05-23,86.0
Defunciones_2020-07-14,2020-05-23,86.0
Defunciones_2020-07-15,2020-05-23,86.0
Defunciones_2020-07-16,2020-05-23,86.0
Defunciones_2020-06-07,2020-05-24,89.0
Defunciones_2020-06-08,2020-05-24,91.0
Defunciones_2020-06-09,2020-05-24,92.0
Defunciones_2020-06-10,2020-05-24,92.0
Defunciones_2020-06-11,2020-05-24,93.0
Defunciones_2020-06-12,2020-05-24,93.0
Defunciones_2020-06-13,2020-05-24,94.0
Defunciones_2020-06-14,2020-05-24,95.0
Defunciones_2020-06-15,2020-05-24,95.0
Defunciones_2020-06-16,2020-05-24,95.0
Defunciones_2020-06-17,2020-05-24,95.0
Defunciones_2020-06-18,2020-05-24,95.0
Defunciones_2020-06-19,2020-05-24,95.0
Defunciones_2020-06-20,2020-05-24,95.0
Defunciones_2020-06-21,2020-05-24,95.0
Defunciones_2020-06-22,2020-05-24,95.0
Defunciones_2020-06-23,2020-05-24,95.0
Defunciones_2020-06-24,2020-05-24,95.0
Defunciones_2020-06-25,2020-05-24,95.0
Defunciones_2020-06-26,2020-05-24,95.0
Defunciones_2020-06-27,2020-05-24,97.0
Defunciones_2020-06-28,2020-05-24,97.0
Defunciones_2020-06-29,2020-05-24,97.0
Defunciones_2020-06-30,2020-05-24,97.0
Defunciones_2020-07-01,2020-05-24,97.0
Defunciones_2020-07-02,2020-05-24,97.0
Defunciones_2020-07-03,2020-05-24,97.0
Defunciones_2020-07-04,2020-05-24,97.0
Defunciones_2020-07-05,2020-05-24,97.0
Defunciones_2020-07-06,2020-05-24,97.0
Defunciones_2020-07-07,2020-05-24,97.0
Defunciones_2020-07-08,2020-05-24,97.0
Defunciones_2020-07-09,2020-05-24,97.0
Defunciones_2020-07-10,2020-05-24,97.0
Defunciones_2020-07-11,2020-05-24,97.0
Defunciones_2020-07-12,2020-05-24,97.0
Defunciones_2020-07-13,2020-05-24,97.0
Defunciones_2020-07-14,2020-05-24,97.0
Defunciones_2020-07-15,2020-05-24,97.0
Defunciones_2020-07-16,2020-05-24,97.0
Defunciones_2020-06-07,2020-05-25,79.0
Defunciones_2020-06-08,2020-05-25,82.0
Defunciones_2020-06-09,2020-05-25,83.0
Defunciones_2020-06-10,2020-05-25,85.0
Defunciones_2020-06-11,2020-05-25,85.0
Defunciones_2020-06-12,2020-05-25,85.0
Defunciones_2020-06-13,2020-05-25,85.0
Defunciones_2020-06-14,2020-05-25,86.0
Defunciones_2020-06-15,2020-05-25,86.0
Defunciones_2020-06-16,2020-05-25,86.0
Defunciones_2020-06-17,2020-05-25,86.0
Defunciones_2020-06-18,2020-05-25,86.0
Defunciones_2020-06-19,2020-05-25,86.0
Defunciones_2020-06-20,2020-05-25,86.0
Defunciones_2020-06-21,2020-05-25,86.0
Defunciones_2020-06-22,2020-05-25,86.0
Defunciones_2020-06-23,2020-05-25,86.0
Defunciones_2020-06-24,2020-05-25,86.0
Defunciones_2020-06-25,2020-05-25,86.0
Defunciones_2020-06-26,2020-05-25,86.0
Defunciones_2020-06-27,2020-05-25,86.0
Defunciones_2020-06-28,2020-05-25,86.0
Defunciones_2020-06-29,2020-05-25,86.0
Defunciones_2020-06-30,2020-05-25,86.0
Defunciones_2020-07-01,2020-05-25,86.0
Defunciones_2020-07-02,2020-05-25,86.0
Defunciones_2020-07-03,2020-05-25,86.0
Defunciones_2020-07-04,2020-05-25,86.0
Defunciones_2020-07-05,2020-05-25,86.0
Defunciones_2020-07-06,2020-05-25,86.0
Defunciones_2020-07-07,2020-05-25,86.0
Defunciones_2020-07-08,2020-05-25,87.0
Defunciones_2020-07-09,2020-05-25,87.0
Defunciones_2020-07-10,2020-05-25,87.0
Defunciones_2020-07-11,2020-05-25,87.0
Defunciones_2020-07-12,2020-05-25,87.0
Defunciones_2020-07-13,2020-05-25,87.0
Defunciones_2020-07-14,2020-05-25,87.0
Defunciones_2020-07-15,2020-05-25,87.0
Defunciones_2020-07-16,2020-05-25,87.0
Defunciones_2020-06-07,2020-05-26,101.0
Defunciones_2020-06-08,2020-05-26,101.0
Defunciones_2020-06-09,2020-05-26,101.0
Defunciones_2020-06-10,2020-05-26,101.0
Defunciones_2020-06-11,2020-05-26,101.0
Defunciones_2020-06-12,2020-05-26,102.0
Defunciones_2020-06-13,2020-05-26,102.0
Defunciones_2020-06-14,2020-05-26,103.0
Defunciones_2020-06-15,2020-05-26,103.0
Defunciones_2020-06-16,2020-05-26,103.0
Defunciones_2020-06-17,2020-05-26,104.0
Defunciones_2020-06-18,2020-05-26,105.0
Defunciones_2020-06-19,2020-05-26,106.0
Defunciones_2020-06-20,2020-05-26,106.0
Defunciones_2020-06-21,2020-05-26,106.0
Defunciones_2020-06-22,2020-05-26,106.0
Defunciones_2020-06-23,2020-05-26,106.0
Defunciones_2020-06-24,2020-05-26,106.0
Defunciones_2020-06-25,2020-05-26,106.0
Defunciones_2020-06-26,2020-05-26,106.0
Defunciones_2020-06-27,2020-05-26,106.0
Defunciones_2020-06-28,2020-05-26,106.0
Defunciones_2020-06-29,2020-05-26,106.0
Defunciones_2020-06-30,2020-05-26,106.0
Defunciones_2020-07-01,2020-05-26,106.0
Defunciones_2020-07-02,2020-05-26,106.0
Defunciones_2020-07-03,2020-05-26,106.0
Defunciones_2020-07-04,2020-05-26,106.0
Defunciones_2020-07-05,2020-05-26,106.0
Defunciones_2020-07-06,2020-05-26,106.0
Defunciones_2020-07-07,2020-05-26,106.0
Defunciones_2020-07-08,2020-05-26,106.0
Defunciones_2020-07-09,2020-05-26,106.0
Defunciones_2020-07-10,2020-05-26,106.0
Defunciones_2020-07-11,2020-05-26,106.0
Defunciones_2020-07-12,2020-05-26,106.0
Defunciones_2020-07-13,2020-05-26,106.0
Defunciones_2020-07-14,2020-05-26,106.0
Defunciones_2020-07-15,2020-05-26,106.0
Defunciones_2020-07-16,2020-05-26,106.0
Defunciones_2020-06-07,2020-05-27,104.0
Defunciones_2020-06-08,2020-05-27,105.0
Defunciones_2020-06-09,2020-05-27,105.0
Defunciones_2020-06-10,2020-05-27,105.0
Defunciones_2020-06-11,2020-05-27,111.0
Defunciones_2020-06-12,2020-05-27,111.0
Defunciones_2020-06-13,2020-05-27,113.0
Defunciones_2020-06-14,2020-05-27,115.0
Defunciones_2020-06-15,2020-05-27,115.0
Defunciones_2020-06-16,2020-05-27,115.0
Defunciones_2020-06-17,2020-05-27,116.0
Defunciones_2020-06-18,2020-05-27,116.0
Defunciones_2020-06-19,2020-05-27,118.0
Defunciones_2020-06-20,2020-05-27,118.0
Defunciones_2020-06-21,2020-05-27,118.0
Defunciones_2020-06-22,2020-05-27,118.0
Defunciones_2020-06-23,2020-05-27,118.0
Defunciones_2020-06-24,2020-05-27,118.0
Defunciones_2020-06-25,2020-05-27,119.0
Defunciones_2020-06-26,2020-05-27,120.0
Defunciones_2020-06-27,2020-05-27,121.0
Defunciones_2020-06-28,2020-05-27,121.0
Defunciones_2020-06-29,2020-05-27,121.0
Defunciones_2020-06-30,2020-05-27,121.0
Defunciones_2020-07-01,2020-05-27,121.0
Defunciones_2020-07-02,2020-05-27,121.0
Defunciones_2020-07-03,2020-05-27,121.0
Defunciones_2020-07-04,2020-05-27,121.0
Defunciones_2020-07-05,2020-05-27,121.0
Defunciones_2020-07-06,2020-05-27,121.0
Defunciones_2020-07-07,2020-05-27,121.0
Defunciones_2020-07-08,2020-05-27,121.0
Defunciones_2020-07-09,2020-05-27,121.0
Defunciones_2020-07-10,2020-05-27,121.0
Defunciones_2020-07-11,2020-05-27,121.0
Defunciones_2020-07-12,2020-05-27,121.0
Defunciones_2020-07-13,2020-05-27,121.0
Defunciones_2020-07-14,2020-05-27,121.0
Defunciones_2020-07-15,2020-05-27,121.0
Defunciones_2020-07-16,2020-05-27,121.0
Defunciones_2020-06-07,2020-05-28,102.0
Defunciones_2020-06-08,2020-05-28,106.0
Defunciones_2020-06-09,2020-05-28,106.0
Defunciones_2020-06-10,2020-05-28,107.0
Defunciones_2020-06-11,2020-05-28,109.0
Defunciones_2020-06-12,2020-05-28,109.0
Defunciones_2020-06-13,2020-05-28,110.0
Defunciones_2020-06-14,2020-05-28,111.0
Defunciones_2020-06-15,2020-05-28,111.0
Defunciones_2020-06-16,2020-05-28,111.0
Defunciones_2020-06-17,2020-05-28,111.0
Defunciones_2020-06-18,2020-05-28,111.0
Defunciones_2020-06-19,2020-05-28,112.0
Defunciones_2020-06-20,2020-05-28,113.0
Defunciones_2020-06-21,2020-05-28,113.0
Defunciones_2020-06-22,2020-05-28,113.0
Defunciones_2020-06-23,2020-05-28,113.0
Defunciones_2020-06-24,2020-05-28,113.0
Defunciones_2020-06-25,2020-05-28,113.0
Defunciones_2020-06-26,2020-05-28,113.0
Defunciones_2020-06-27,2020-05-28,115.0
Defunciones_2020-06-28,2020-05-28,115.0
Defunciones_2020-06-29,2020-05-28,115.0
Defunciones_2020-06-30,2020-05-28,115.0
Defunciones_2020-07-01,2020-05-28,115.0
Defunciones_2020-07-02,2020-05-28,115.0
Defunciones_2020-07-03,2020-05-28,115.0
Defunciones_2020-07-04,2020-05-28,115.0
Defunciones_2020-07-05,2020-05-28,115.0
Defunciones_2020-07-06,2020-05-28,115.0
Defunciones_2020-07-07,2020-05-28,115.0
Defunciones_2020-07-08,2020-05-28,115.0
Defunciones_2020-07-09,2020-05-28,115.0
Defunciones_2020-07-10,2020-05-28,115.0
Defunciones_2020-07-11,2020-05-28,115.0
Defunciones_2020-07-12,2020-05-28,115.0
Defunciones_2020-07-13,2020-05-28,115.0
Defunciones_2020-07-14,2020-05-28,115.0
Defunciones_2020-07-15,2020-05-28,115.0
Defunciones_2020-07-16,2020-05-28,115.0
Defunciones_2020-06-07,2020-05-29,94.0
Defunciones_2020-06-08,2020-05-29,97.0
Defunciones_2020-06-09,2020-05-29,101.0
Defunciones_2020-06-10,2020-05-29,107.0
Defunciones_2020-06-11,2020-05-29,117.0
Defunciones_2020-06-12,2020-05-29,118.0
Defunciones_2020-06-13,2020-05-29,119.0
Defunciones_2020-06-14,2020-05-29,120.0
Defunciones_2020-06-15,2020-05-29,120.0
Defunciones_2020-06-16,2020-05-29,121.0
Defunciones_2020-06-17,2020-05-29,121.0
Defunciones_2020-06-18,2020-05-29,121.0
Defunciones_2020-06-19,2020-05-29,121.0
Defunciones_2020-06-20,2020-05-29,121.0
Defunciones_2020-06-21,2020-05-29,121.0
Defunciones_2020-06-22,2020-05-29,121.0
Defunciones_2020-06-23,2020-05-29,121.0
Defunciones_2020-06-24,2020-05-29,122.0
Defunciones_2020-06-25,2020-05-29,122.0
Defunciones_2020-06-26,2020-05-29,122.0
Defunciones_2020-06-27,2020-05-29,124.0
Defunciones_2020-06-28,2020-05-29,124.0
Defunciones_2020-06-29,2020-05-29,124.0
Defunciones_2020-06-30,2020-05-29,124.0
Defunciones_2020-07-01,2020-05-29,124.0
Defunciones_2020-07-02,2020-05-29,124.0
Defunciones_2020-07-03,2020-05-29,124.0
Defunciones_2020-07-04,2020-05-29,124.0
Defunciones_2020-07-05,2020-05-29,124.0
Defunciones_2020-07-06,2020-05-29,124.0
Defunciones_2020-07-07,2020-05-29,124.0
Defunciones_2020-07-08,2020-05-29,124.0
Defunciones_2020-07-09,2020-05-29,124.0
Defunciones_2020-07-10,2020-05-29,124.0
Defunciones_2020-07-11,2020-05-29,125.0
Defunciones_2020-07-12,2020-05-29,125.0
Defunciones_2020-07-13,2020-05-29,125.0
Defunciones_2020-07-14,2020-05-29,125.0
Defunciones_2020-07-15,2020-05-29,125.0
Defunciones_2020-07-16,2020-05-29,125.0
Defunciones_2020-06-07,2020-05-30,101.0
Defunciones_2020-06-08,2020-05-30,105.0
Defunciones_2020-06-09,2020-05-30,106.0
Defunciones_2020-06-10,2020-05-30,107.0
Defunciones_2020-06-11,2020-05-30,119.0
Defunciones_2020-06-12,2020-05-30,119.0
Defunciones_2020-06-13,2020-05-30,121.0
Defunciones_2020-06-14,2020-05-30,121.0
Defunciones_2020-06-15,2020-05-30,121.0
Defunciones_2020-06-16,2020-05-30,121.0
Defunciones_2020-06-17,2020-05-30,122.0
Defunciones_2020-06-18,2020-05-30,122.0
Defunciones_2020-06-19,2020-05-30,126.0
Defunciones_2020-06-20,2020-05-30,126.0
Defunciones_2020-06-21,2020-05-30,126.0
Defunciones_2020-06-22,2020-05-30,126.0
Defunciones_2020-06-23,2020-05-30,126.0
Defunciones_2020-06-24,2020-05-30,126.0
Defunciones_2020-06-25,2020-05-30,126.0
Defunciones_2020-06-26,2020-05-30,127.0
Defunciones_2020-06-27,2020-05-30,134.0
Defunciones_2020-06-28,2020-05-30,134.0
Defunciones_2020-06-29,2020-05-30,134.0
Defunciones_2020-06-30,2020-05-30,134.0
Defunciones_2020-07-01,2020-05-30,134.0
Defunciones_2020-07-02,2020-05-30,135.0
Defunciones_2020-07-03,2020-05-30,135.0
Defunciones_2020-07-04,2020-05-30,135.0
Defunciones_2020-07-05,2020-05-30,135.0
Defunciones_2020-07-06,2020-05-30,135.0
Defunciones_2020-07-07,2020-05-30,135.0
Defunciones_2020-07-08,2020-05-30,135.0
Defunciones_2020-07-09,2020-05-30,135.0
Defunciones_2020-07-10,2020-05-30,135.0
Defunciones_2020-07-11,2020-05-30,135.0
Defunciones_2020-07-12,2020-05-30,135.0
Defunciones_2020-07-13,2020-05-30,135.0
Defunciones_2020-07-14,2020-05-30,135.0
Defunciones_2020-07-15,2020-05-30,135.0
Defunciones_2020-07-16,2020-05-30,135.0
Defunciones_2020-06-07,2020-05-31,88.0
Defunciones_2020-06-08,2020-05-31,94.0
Defunciones_2020-06-09,2020-05-31,96.0
Defunciones_2020-06-10,2020-05-31,98.0
Defunciones_2020-06-11,2020-05-31,105.0
Defunciones_2020-06-12,2020-05-31,105.0
Defunciones_2020-06-13,2020-05-31,108.0
Defunciones_2020-06-14,2020-05-31,108.0
Defunciones_2020-06-15,2020-05-31,108.0
Defunciones_2020-06-16,2020-05-31,108.0
Defunciones_2020-06-17,2020-05-31,110.0
Defunciones_2020-06-18,2020-05-31,111.0
Defunciones_2020-06-19,2020-05-31,113.0
Defunciones_2020-06-20,2020-05-31,113.0
Defunciones_2020-06-21,2020-05-31,113.0
Defunciones_2020-06-22,2020-05-31,113.0
Defunciones_2020-06-23,2020-05-31,113.0
Defunciones_2020-06-24,2020-05-31,113.0
Defunciones_2020-06-25,2020-05-31,115.0
Defunciones_2020-06-26,2020-05-31,115.0
Defunciones_2020-06-27,2020-05-31,114.0
Defunciones_2020-06-28,2020-05-31,114.0
Defunciones_2020-06-29,2020-05-31,114.0
Defunciones_2020-06-30,2020-05-31,114.0
Defunciones_2020-07-01,2020-05-31,114.0
Defunciones_2020-07-02,2020-05-31,114.0
Defunciones_2020-07-03,2020-05-31,114.0
Defunciones_2020-07-04,2020-05-31,115.0
Defunciones_2020-07-05,2020-05-31,115.0
Defunciones_2020-07-06,2020-05-31,115.0
Defunciones_2020-07-07,2020-05-31,115.0
Defunciones_2020-07-08,2020-05-31,115.0
Defunciones_2020-07-09,2020-05-31,116.0
Defunciones_2020-07-10,2020-05-31,117.0
Defunciones_2020-07-11,2020-05-31,117.0
Defunciones_2020-07-12,2020-05-31,117.0
Defunciones_2020-07-13,2020-05-31,117.0
Defunciones_2020-07-14,2020-05-31,117.0
Defunciones_2020-07-15,2020-05-31,117.0
Defunciones_2020-07-16,2020-05-31,117.0
Defunciones_2020-06-07,2020-06-01,116.0
Defunciones_2020-06-08,2020-06-01,120.0
Defunciones_2020-06-09,2020-06-01,122.0
Defunciones_2020-06-10,2020-06-01,124.0
Defunciones_2020-06-11,2020-06-01,128.0
Defunciones_2020-06-12,2020-06-01,131.0
Defunciones_2020-06-13,2020-06-01,133.0
Defunciones_2020-06-14,2020-06-01,136.0
Defunciones_2020-06-15,2020-06-01,136.0
Defunciones_2020-06-16,2020-06-01,137.0
Defunciones_2020-06-17,2020-06-01,138.0
Defunciones_2020-06-18,2020-06-01,139.0
Defunciones_2020-06-19,2020-06-01,140.0
Defunciones_2020-06-20,2020-06-01,141.0
Defunciones_2020-06-21,2020-06-01,142.0
Defunciones_2020-06-22,2020-06-01,142.0
Defunciones_2020-06-23,2020-06-01,142.0
Defunciones_2020-06-24,2020-06-01,142.0
Defunciones_2020-06-25,2020-06-01,142.0
Defunciones_2020-06-26,2020-06-01,142.0
Defunciones_2020-06-27,2020-06-01,143.0
Defunciones_2020-06-28,2020-06-01,143.0
Defunciones_2020-06-29,2020-06-01,143.0
Defunciones_2020-06-30,2020-06-01,143.0
Defunciones_2020-07-01,2020-06-01,143.0
Defunciones_2020-07-02,2020-06-01,143.0
Defunciones_2020-07-03,2020-06-01,143.0
Defunciones_2020-07-04,2020-06-01,143.0
Defunciones_2020-07-05,2020-06-01,143.0
Defunciones_2020-07-06,2020-06-01,143.0
Defunciones_2020-07-07,2020-06-01,143.0
Defunciones_2020-07-08,2020-06-01,143.0
Defunciones_2020-07-09,2020-06-01,143.0
Defunciones_2020-07-10,2020-06-01,143.0
Defunciones_2020-07-11,2020-06-01,143.0
Defunciones_2020-07-12,2020-06-01,143.0
Defunciones_2020-07-13,2020-06-01,143.0
Defunciones_2020-07-14,2020-06-01,143.0
Defunciones_2020-07-15,2020-06-01,143.0
Defunciones_2020-07-16,2020-06-01,143.0
Defunciones_2020-06-07,2020-06-02,105.0
Defunciones_2020-06-08,2020-06-02,116.0
Defunciones_2020-06-09,2020-06-02,116.0
Defunciones_2020-06-10,2020-06-02,118.0
Defunciones_2020-06-11,2020-06-02,121.0
Defunciones_2020-06-12,2020-06-02,124.0
Defunciones_2020-06-13,2020-06-02,129.0
Defunciones_2020-06-14,2020-06-02,129.0
Defunciones_2020-06-15,2020-06-02,129.0
Defunciones_2020-06-16,2020-06-02,129.0
Defunciones_2020-06-17,2020-06-02,132.0
Defunciones_2020-06-18,2020-06-02,133.0
Defunciones_2020-06-19,2020-06-02,133.0
Defunciones_2020-06-20,2020-06-02,133.0
Defunciones_2020-06-21,2020-06-02,133.0
Defunciones_2020-06-22,2020-06-02,133.0
Defunciones_2020-06-23,2020-06-02,133.0
Defunciones_2020-06-24,2020-06-02,133.0
Defunciones_2020-06-25,2020-06-02,133.0
Defunciones_2020-06-26,2020-06-02,133.0
Defunciones_2020-06-27,2020-06-02,137.0
Defunciones_2020-06-28,2020-06-02,137.0
Defunciones_2020-06-29,2020-06-02,137.0
Defunciones_2020-06-30,2020-06-02,137.0
Defunciones_2020-07-01,2020-06-02,137.0
Defunciones_2020-07-02,2020-06-02,137.0
Defunciones_2020-07-03,2020-06-02,138.0
Defunciones_2020-07-04,2020-06-02,138.0
Defunciones_2020-07-05,2020-06-02,138.0
Defunciones_2020-07-06,2020-06-02,138.0
Defunciones_2020-07-07,2020-06-02,138.0
Defunciones_2020-07-08,2020-06-02,138.0
Defunciones_2020-07-09,2020-06-02,138.0
Defunciones_2020-07-10,2020-06-02,138.0
Defunciones_2020-07-11,2020-06-02,138.0
Defunciones_2020-07-12,2020-06-02,138.0
Defunciones_2020-07-13,2020-06-02,138.0
Defunciones_2020-07-14,2020-06-02,138.0
Defunciones_2020-07-15,2020-06-02,138.0
Defunciones_2020-07-16,2020-06-02,138.0
Defunciones_2020-06-07,2020-06-03,109.0
Defunciones_2020-06-08,2020-06-03,113.0
Defunciones_2020-06-09,2020-06-03,113.0
Defunciones_2020-06-10,2020-06-03,114.0
Defunciones_2020-06-11,2020-06-03,124.0
Defunciones_2020-06-12,2020-06-03,128.0
Defunciones_2020-06-13,2020-06-03,135.0
Defunciones_2020-06-14,2020-06-03,140.0
Defunciones_2020-06-15,2020-06-03,141.0
Defunciones_2020-06-16,2020-06-03,141.0
Defunciones_2020-06-17,2020-06-03,142.0
Defunciones_2020-06-18,2020-06-03,146.0
Defunciones_2020-06-19,2020-06-03,147.0
Defunciones_2020-06-20,2020-06-03,149.0
Defunciones_2020-06-21,2020-06-03,149.0
Defunciones_2020-06-22,2020-06-03,149.0
Defunciones_2020-06-23,2020-06-03,149.0
Defunciones_2020-06-24,2020-06-03,149.0
Defunciones_2020-06-25,2020-06-03,149.0
Defunciones_2020-06-26,2020-06-03,149.0
Defunciones_2020-06-27,2020-06-03,150.0
Defunciones_2020-06-28,2020-06-03,150.0
Defunciones_2020-06-29,2020-06-03,150.0
Defunciones_2020-06-30,2020-06-03,150.0
Defunciones_2020-07-01,2020-06-03,150.0
Defunciones_2020-07-02,2020-06-03,150.0
Defunciones_2020-07-03,2020-06-03,150.0
Defunciones_2020-07-04,2020-06-03,150.0
Defunciones_2020-07-05,2020-06-03,151.0
Defunciones_2020-07-06,2020-06-03,151.0
Defunciones_2020-07-07,2020-06-03,151.0
Defunciones_2020-07-08,2020-06-03,151.0
Defunciones_2020-07-09,2020-06-03,151.0
Defunciones_2020-07-10,2020-06-03,151.0
Defunciones_2020-07-11,2020-06-03,151.0
Defunciones_2020-07-12,2020-06-03,151.0
Defunciones_2020-07-13,2020-06-03,151.0
Defunciones_2020-07-14,2020-06-03,151.0
Defunciones_2020-07-15,2020-06-03,151.0
Defunciones_2020-07-16,2020-06-03,151.0
Defunciones_2020-06-07,2020-06-04,86.0
Defunciones_2020-06-08,2020-06-04,96.0
Defunciones_2020-06-09,2020-06-04,98.0
Defunciones_2020-06-10,2020-06-04,108.0
Defunciones_2020-06-11,2020-06-04,112.0
Defunciones_2020-06-12,2020-06-04,116.0
Defunciones_2020-06-13,2020-06-04,132.0
Defunciones_2020-06-14,2020-06-04,134.0
Defunciones_2020-06-15,2020-06-04,138.0
Defunciones_2020-06-16,2020-06-04,138.0
Defunciones_2020-06-17,2020-06-04,141.0
Defunciones_2020-06-18,2020-06-04,142.0
Defunciones_2020-06-19,2020-06-04,143.0
Defunciones_2020-06-20,2020-06-04,144.0
Defunciones_2020-06-21,2020-06-04,144.0
Defunciones_2020-06-22,2020-06-04,144.0
Defunciones_2020-06-23,2020-06-04,144.0
Defunciones_2020-06-24,2020-06-04,144.0
Defunciones_2020-06-25,2020-06-04,145.0
Defunciones_2020-06-26,2020-06-04,146.0
Defunciones_2020-06-27,2020-06-04,148.0
Defunciones_2020-06-28,2020-06-04,148.0
Defunciones_2020-06-29,2020-06-04,148.0
Defunciones_2020-06-30,2020-06-04,148.0
Defunciones_2020-07-01,2020-06-04,148.0
Defunciones_2020-07-02,2020-06-04,148.0
Defunciones_2020-07-03,2020-06-04,148.0
Defunciones_2020-07-04,2020-06-04,148.0
Defunciones_2020-07-05,2020-06-04,148.0
Defunciones_2020-07-06,2020-06-04,148.0
