Serie,Publicacion,Fecha,Numero defunciones
sospechosos,2020-06-18,2020-06-10,116
confirmados,2020-06-28,2020-06-10,174
sospechosos,2020-06-28,2020-06-10,73
confirmados,2020-07-03,2020-06-10,176
sospechosos,2020-07-03,2020-06-10,72
confirmados,2020-07-09,2020-06-10,176
sospechosos,2020-07-09,2020-06-10,73
confirmados,2020-07-17,2020-06-10,176
confirmados,2020-07-18,2020-06-10,176
sospechosos,2020-07-18,2020-06-10,74
confirmados,2020-07-19,2020-06-10,176
confirmados,2020-07-20,2020-06-10,176
confirmados,2020-07-21,2020-06-10,176
confirmados,2020-07-22,2020-06-10,176
confirmados,2020-07-23,2020-06-10,176
sospechosos,2020-07-24,2020-06-10,71
confirmados,2020-07-24,2020-06-10,176
confirmados,2020-07-25,2020-06-10,176
confirmados,2020-07-26,2020-06-10,176
confirmados,2020-07-27,2020-06-10,176
confirmados,2020-07-28,2020-06-10,176
confirmados,2020-07-29,2020-06-10,176
confirmados,2020-07-30,2020-06-10,176
confirmados,2020-07-31,2020-06-10,176
sospechosos,2020-08-01,2020-06-10,69
confirmados,2020-08-01,2020-06-10,176
confirmados,2020-08-02,2020-06-10,176
confirmados,2020-08-03,2020-06-10,176
confirmados,2020-08-04,2020-06-10,176
confirmados,2020-08-05,2020-06-10,176
confirmados,2020-08-06,2020-06-10,176
confirmados,2020-08-07,2020-06-10,176
sospechosos,2020-08-07,2020-06-10,69
confirmados,2020-08-08,2020-06-10,176
sospechosos,2020-08-08,2020-06-10,69
confirmados,2020-08-09,2020-06-10,176
confirmados,2020-08-10,2020-06-10,176
confirmados,2020-08-11,2020-06-10,176
confirmados,2020-08-12,2020-06-10,176
confirmados,2020-08-13,2020-06-10,176
sospechosos,2020-08-14,2020-06-10,69
confirmados,2020-08-14,2020-06-10,176
confirmados,2020-08-15,2020-06-10,176
confirmados,2020-08-16,2020-06-10,176
confirmados,2020-08-17,2020-06-10,176
confirmados,2020-08-18,2020-06-10,176
confirmados,2020-08-19,2020-06-10,176
confirmados,2020-08-20,2020-06-10,176
confirmados,2020-08-21,2020-06-10,176
sospechosos,2020-08-21,2020-06-10,69
confirmados,2020-08-22,2020-06-10,176
confirmados,2020-08-23,2020-06-10,176
confirmados,2020-08-24,2020-06-10,176
confirmados,2020-08-25,2020-06-10,176
confirmados,2020-08-26,2020-06-10,176
confirmados,2020-08-27,2020-06-10,176
confirmados,2020-08-28,2020-06-10,176
confirmados,2020-08-29,2020-06-10,176
confirmados,2020-06-18,2020-06-11,122
sospechosos,2020-06-18,2020-06-11,128
confirmados,2020-06-28,2020-06-11,184
sospechosos,2020-06-28,2020-06-11,73
confirmados,2020-07-03,2020-06-11,186
sospechosos,2020-07-03,2020-06-11,70
confirmados,2020-07-09,2020-06-11,186
sospechosos,2020-07-09,2020-06-11,70
confirmados,2020-07-17,2020-06-11,186
confirmados,2020-07-18,2020-06-11,186
sospechosos,2020-07-18,2020-06-11,70
confirmados,2020-07-19,2020-06-11,186
confirmados,2020-07-20,2020-06-11,186
confirmados,2020-07-21,2020-06-11,186
confirmados,2020-07-22,2020-06-11,186
confirmados,2020-07-23,2020-06-11,186
sospechosos,2020-07-24,2020-06-11,68
confirmados,2020-07-24,2020-06-11,186
confirmados,2020-07-25,2020-06-11,186
confirmados,2020-07-26,2020-06-11,186
confirmados,2020-07-27,2020-06-11,186
confirmados,2020-07-28,2020-06-11,186
confirmados,2020-07-29,2020-06-11,186
confirmados,2020-07-30,2020-06-11,186
confirmados,2020-07-31,2020-06-11,186
sospechosos,2020-08-01,2020-06-11,67
confirmados,2020-08-01,2020-06-11,186
confirmados,2020-08-02,2020-06-11,186
confirmados,2020-08-03,2020-06-11,186
confirmados,2020-08-04,2020-06-11,186
confirmados,2020-08-05,2020-06-11,186
confirmados,2020-08-06,2020-06-11,186
confirmados,2020-08-07,2020-06-11,186
sospechosos,2020-08-07,2020-06-11,67
confirmados,2020-08-08,2020-06-11,186
sospechosos,2020-08-08,2020-06-11,67
confirmados,2020-08-09,2020-06-11,186
confirmados,2020-08-10,2020-06-11,186
confirmados,2020-08-11,2020-06-11,186
confirmados,2020-08-12,2020-06-11,186
confirmados,2020-08-13,2020-06-11,186
sospechosos,2020-08-14,2020-06-11,67
confirmados,2020-08-14,2020-06-11,186
confirmados,2020-08-15,2020-06-11,186
confirmados,2020-08-16,2020-06-11,186
confirmados,2020-08-17,2020-06-11,186
confirmados,2020-08-18,2020-06-11,186
confirmados,2020-08-19,2020-06-11,186
confirmados,2020-08-20,2020-06-11,186
confirmados,2020-08-21,2020-06-11,186
sospechosos,2020-08-21,2020-06-11,67
confirmados,2020-08-22,2020-06-11,186
confirmados,2020-08-23,2020-06-11,186
confirmados,2020-08-24,2020-06-11,186
confirmados,2020-08-25,2020-06-11,186
confirmados,2020-08-26,2020-06-11,186
confirmados,2020-08-27,2020-06-11,186
confirmados,2020-08-28,2020-06-11,186
confirmados,2020-08-29,2020-06-11,186
confirmados,2020-06-18,2020-06-12,68
sospechosos,2020-06-18,2020-06-12,127
confirmados,2020-06-28,2020-06-12,177
sospechosos,2020-06-28,2020-06-12,63
confirmados,2020-07-03,2020-06-12,179
sospechosos,2020-07-03,2020-06-12,61
confirmados,2020-07-09,2020-06-12,179
sospechosos,2020-07-09,2020-06-12,61
confirmados,2020-07-17,2020-06-12,182
confirmados,2020-07-18,2020-06-12,182
sospechosos,2020-07-18,2020-06-12,62
confirmados,2020-07-19,2020-06-12,182
confirmados,2020-07-20,2020-06-12,182
confirmados,2020-07-21,2020-06-12,182
confirmados,2020-07-22,2020-06-12,182
confirmados,2020-07-23,2020-06-12,183
sospechosos,2020-07-24,2020-06-12,58
confirmados,2020-07-24,2020-06-12,183
confirmados,2020-07-25,2020-06-12,183
confirmados,2020-07-26,2020-06-12,183
confirmados,2020-07-27,2020-06-12,183
confirmados,2020-07-28,2020-06-12,183
confirmados,2020-07-29,2020-06-12,183
confirmados,2020-07-30,2020-06-12,183
confirmados,2020-07-31,2020-06-12,183
sospechosos,2020-08-01,2020-06-12,58
confirmados,2020-08-01,2020-06-12,183
confirmados,2020-08-02,2020-06-12,183
confirmados,2020-08-03,2020-06-12,183
confirmados,2020-08-04,2020-06-12,183
confirmados,2020-08-05,2020-06-12,183
confirmados,2020-08-06,2020-06-12,183
confirmados,2020-08-07,2020-06-12,183
sospechosos,2020-08-07,2020-06-12,57
confirmados,2020-08-08,2020-06-12,183
sospechosos,2020-08-08,2020-06-12,57
confirmados,2020-08-09,2020-06-12,183
confirmados,2020-08-10,2020-06-12,183
confirmados,2020-08-11,2020-06-12,183
confirmados,2020-08-12,2020-06-12,183
confirmados,2020-08-13,2020-06-12,183
sospechosos,2020-08-14,2020-06-12,56
confirmados,2020-08-14,2020-06-12,183
confirmados,2020-08-15,2020-06-12,183
confirmados,2020-08-16,2020-06-12,183
confirmados,2020-08-17,2020-06-12,183
confirmados,2020-08-18,2020-06-12,183
confirmados,2020-08-19,2020-06-12,183
confirmados,2020-08-20,2020-06-12,183
confirmados,2020-08-21,2020-06-12,183
sospechosos,2020-08-21,2020-06-12,56
confirmados,2020-08-22,2020-06-12,183
confirmados,2020-08-23,2020-06-12,183
confirmados,2020-08-24,2020-06-12,183
confirmados,2020-08-25,2020-06-12,183
confirmados,2020-08-26,2020-06-12,183
confirmados,2020-08-27,2020-06-12,183
confirmados,2020-08-28,2020-06-12,183
confirmados,2020-08-29,2020-06-12,183
confirmados,2020-06-18,2020-06-13,56
sospechosos,2020-06-18,2020-06-13,123
confirmados,2020-06-28,2020-06-13,189
sospechosos,2020-06-28,2020-06-13,60
confirmados,2020-07-03,2020-06-13,194
sospechosos,2020-07-03,2020-06-13,59
confirmados,2020-07-09,2020-06-13,194
sospechosos,2020-07-09,2020-06-13,61
confirmados,2020-07-17,2020-06-13,194
confirmados,2020-07-18,2020-06-13,194
sospechosos,2020-07-18,2020-06-13,61
confirmados,2020-07-19,2020-06-13,194
confirmados,2020-07-20,2020-06-13,194
confirmados,2020-07-21,2020-06-13,194
confirmados,2020-07-22,2020-06-13,194
confirmados,2020-07-23,2020-06-13,195
sospechosos,2020-07-24,2020-06-13,59
confirmados,2020-07-24,2020-06-13,195
confirmados,2020-07-25,2020-06-13,195
confirmados,2020-07-26,2020-06-13,195
confirmados,2020-07-27,2020-06-13,195
confirmados,2020-07-28,2020-06-13,195
confirmados,2020-07-29,2020-06-13,195
confirmados,2020-07-30,2020-06-13,195
confirmados,2020-07-31,2020-06-13,195
sospechosos,2020-08-01,2020-06-13,59
confirmados,2020-08-01,2020-06-13,195
confirmados,2020-08-02,2020-06-13,195
confirmados,2020-08-03,2020-06-13,195
confirmados,2020-08-04,2020-06-13,195
confirmados,2020-08-05,2020-06-13,195
confirmados,2020-08-06,2020-06-13,195
confirmados,2020-08-07,2020-06-13,195
sospechosos,2020-08-07,2020-06-13,59
confirmados,2020-08-08,2020-06-13,195
sospechosos,2020-08-08,2020-06-13,59
confirmados,2020-08-09,2020-06-13,195
confirmados,2020-08-10,2020-06-13,195
confirmados,2020-08-11,2020-06-13,195
confirmados,2020-08-12,2020-06-13,195
confirmados,2020-08-13,2020-06-13,195
sospechosos,2020-08-14,2020-06-13,59
confirmados,2020-08-14,2020-06-13,195
confirmados,2020-08-15,2020-06-13,195
confirmados,2020-08-16,2020-06-13,195
confirmados,2020-08-17,2020-06-13,195
confirmados,2020-08-18,2020-06-13,195
confirmados,2020-08-19,2020-06-13,195
confirmados,2020-08-20,2020-06-13,195
confirmados,2020-08-21,2020-06-13,195
sospechosos,2020-08-21,2020-06-13,59
confirmados,2020-08-22,2020-06-13,195
confirmados,2020-08-23,2020-06-13,195
confirmados,2020-08-24,2020-06-13,195
confirmados,2020-08-25,2020-06-13,195
confirmados,2020-08-26,2020-06-13,195
confirmados,2020-08-27,2020-06-13,195
confirmados,2020-08-28,2020-06-13,195
confirmados,2020-08-29,2020-06-13,195
confirmados,2020-06-18,2020-06-14,48
sospechosos,2020-06-18,2020-06-14,159
confirmados,2020-06-28,2020-06-14,173
sospechosos,2020-06-28,2020-06-14,68
confirmados,2020-07-03,2020-06-14,174
sospechosos,2020-07-03,2020-06-14,60
confirmados,2020-07-09,2020-06-14,174
sospechosos,2020-07-09,2020-06-14,58
confirmados,2020-07-17,2020-06-14,175
confirmados,2020-07-18,2020-06-14,176
sospechosos,2020-07-18,2020-06-14,59
confirmados,2020-07-19,2020-06-14,176
confirmados,2020-07-20,2020-06-14,176
confirmados,2020-07-21,2020-06-14,176
confirmados,2020-07-22,2020-06-14,176
confirmados,2020-07-23,2020-06-14,176
sospechosos,2020-07-24,2020-06-14,58
confirmados,2020-07-24,2020-06-14,176
confirmados,2020-07-25,2020-06-14,176
confirmados,2020-07-26,2020-06-14,176
confirmados,2020-07-27,2020-06-14,176
confirmados,2020-07-28,2020-06-14,176
confirmados,2020-07-29,2020-06-14,176
confirmados,2020-07-30,2020-06-14,176
confirmados,2020-07-31,2020-06-14,176
sospechosos,2020-08-01,2020-06-14,59
confirmados,2020-08-01,2020-06-14,176
confirmados,2020-08-02,2020-06-14,176
confirmados,2020-08-03,2020-06-14,176
confirmados,2020-08-04,2020-06-14,176
confirmados,2020-08-05,2020-06-14,176
confirmados,2020-08-06,2020-06-14,176
confirmados,2020-08-07,2020-06-14,176
sospechosos,2020-08-07,2020-06-14,59
confirmados,2020-08-08,2020-06-14,176
sospechosos,2020-08-08,2020-06-14,59
confirmados,2020-08-09,2020-06-14,176
confirmados,2020-08-10,2020-06-14,176
confirmados,2020-08-11,2020-06-14,176
confirmados,2020-08-12,2020-06-14,176
confirmados,2020-08-13,2020-06-14,176
sospechosos,2020-08-14,2020-06-14,60
confirmados,2020-08-14,2020-06-14,176
confirmados,2020-08-15,2020-06-14,176
confirmados,2020-08-16,2020-06-14,176
confirmados,2020-08-17,2020-06-14,176
confirmados,2020-08-18,2020-06-14,176
confirmados,2020-08-19,2020-06-14,176
confirmados,2020-08-20,2020-06-14,176
confirmados,2020-08-21,2020-06-14,176
sospechosos,2020-08-21,2020-06-14,59
confirmados,2020-08-22,2020-06-14,176
confirmados,2020-08-23,2020-06-14,176
confirmados,2020-08-24,2020-06-14,176
confirmados,2020-08-25,2020-06-14,176
confirmados,2020-08-26,2020-06-14,176
confirmados,2020-08-27,2020-06-14,176
confirmados,2020-08-28,2020-06-14,176
confirmados,2020-08-29,2020-06-14,176
confirmados,2020-06-18,2020-06-15,54
sospechosos,2020-06-18,2020-06-15,166
confirmados,2020-06-28,2020-06-15,164
sospechosos,2020-06-28,2020-06-15,108
confirmados,2020-07-03,2020-06-15,168
sospechosos,2020-07-03,2020-06-15,96
confirmados,2020-07-09,2020-06-15,168
sospechosos,2020-07-09,2020-06-15,96
confirmados,2020-07-17,2020-06-15,169
confirmados,2020-07-18,2020-06-15,169
sospechosos,2020-07-18,2020-06-15,96
confirmados,2020-07-19,2020-06-15,169
confirmados,2020-07-20,2020-06-15,170
confirmados,2020-07-21,2020-06-15,170
confirmados,2020-07-22,2020-06-15,170
confirmados,2020-07-23,2020-06-15,170
sospechosos,2020-07-24,2020-06-15,94
confirmados,2020-07-24,2020-06-15,170
confirmados,2020-07-25,2020-06-15,170
confirmados,2020-07-26,2020-06-15,170
confirmados,2020-07-27,2020-06-15,170
confirmados,2020-07-28,2020-06-15,170
confirmados,2020-07-29,2020-06-15,170
confirmados,2020-07-30,2020-06-15,171
confirmados,2020-07-31,2020-06-15,171
sospechosos,2020-08-01,2020-06-15,90
confirmados,2020-08-01,2020-06-15,172
confirmados,2020-08-02,2020-06-15,171
confirmados,2020-08-03,2020-06-15,171
confirmados,2020-08-04,2020-06-15,171
confirmados,2020-08-05,2020-06-15,171
confirmados,2020-08-06,2020-06-15,171
confirmados,2020-08-07,2020-06-15,171
sospechosos,2020-08-07,2020-06-15,91
confirmados,2020-08-08,2020-06-15,171
sospechosos,2020-08-08,2020-06-15,91
confirmados,2020-08-09,2020-06-15,171
confirmados,2020-08-10,2020-06-15,171
confirmados,2020-08-11,2020-06-15,171
confirmados,2020-08-12,2020-06-15,171
confirmados,2020-08-13,2020-06-15,171
sospechosos,2020-08-14,2020-06-15,90
confirmados,2020-08-14,2020-06-15,171
confirmados,2020-08-15,2020-06-15,171
confirmados,2020-08-16,2020-06-15,171
confirmados,2020-08-17,2020-06-15,171
confirmados,2020-08-18,2020-06-15,171
confirmados,2020-08-19,2020-06-15,171
confirmados,2020-08-20,2020-06-15,171
confirmados,2020-08-21,2020-06-15,171
sospechosos,2020-08-21,2020-06-15,88
confirmados,2020-08-22,2020-06-15,171
confirmados,2020-08-23,2020-06-15,171
confirmados,2020-08-24,2020-06-15,171
confirmados,2020-08-25,2020-06-15,171
confirmados,2020-08-26,2020-06-15,171
confirmados,2020-08-27,2020-06-15,171
confirmados,2020-08-28,2020-06-15,171
confirmados,2020-08-29,2020-06-15,171
confirmados,2020-06-18,2020-06-16,29
sospechosos,2020-06-18,2020-06-16,169
confirmados,2020-06-28,2020-06-16,184
sospechosos,2020-06-28,2020-06-16,75
confirmados,2020-07-03,2020-06-16,187
sospechosos,2020-07-03,2020-06-16,66
confirmados,2020-07-09,2020-06-16,187
sospechosos,2020-07-09,2020-06-16,65
confirmados,2020-07-17,2020-06-16,187
confirmados,2020-07-18,2020-06-16,187
sospechosos,2020-07-18,2020-06-16,65
confirmados,2020-07-19,2020-06-16,187
confirmados,2020-07-20,2020-06-16,187
confirmados,2020-07-21,2020-06-16,187
confirmados,2020-07-22,2020-06-16,187
confirmados,2020-07-23,2020-06-16,187
sospechosos,2020-07-24,2020-06-16,63
confirmados,2020-07-24,2020-06-16,187
confirmados,2020-07-25,2020-06-16,187
confirmados,2020-07-26,2020-06-16,187
confirmados,2020-07-27,2020-06-16,187
confirmados,2020-07-28,2020-06-16,187
confirmados,2020-07-29,2020-06-16,187
confirmados,2020-07-30,2020-06-16,187
confirmados,2020-07-31,2020-06-16,187
sospechosos,2020-08-01,2020-06-16,60
confirmados,2020-08-01,2020-06-16,187
confirmados,2020-08-02,2020-06-16,187
confirmados,2020-08-03,2020-06-16,187
confirmados,2020-08-04,2020-06-16,187
confirmados,2020-08-05,2020-06-16,187
confirmados,2020-08-06,2020-06-16,187
confirmados,2020-08-07,2020-06-16,187
sospechosos,2020-08-07,2020-06-16,60
confirmados,2020-08-08,2020-06-16,187
sospechosos,2020-08-08,2020-06-16,60
confirmados,2020-08-09,2020-06-16,187
confirmados,2020-08-10,2020-06-16,187
confirmados,2020-08-11,2020-06-16,187
confirmados,2020-08-12,2020-06-16,187
confirmados,2020-08-13,2020-06-16,187
sospechosos,2020-08-14,2020-06-16,60
confirmados,2020-08-14,2020-06-16,187
confirmados,2020-08-15,2020-06-16,187
confirmados,2020-08-16,2020-06-16,187
confirmados,2020-08-17,2020-06-16,188
confirmados,2020-08-18,2020-06-16,188
confirmados,2020-08-19,2020-06-16,188
confirmados,2020-08-20,2020-06-16,188
confirmados,2020-08-21,2020-06-16,188
sospechosos,2020-08-21,2020-06-16,61
confirmados,2020-08-22,2020-06-16,188
confirmados,2020-08-23,2020-06-16,188
confirmados,2020-08-24,2020-06-16,188
confirmados,2020-08-25,2020-06-16,188
confirmados,2020-08-26,2020-06-16,188
confirmados,2020-08-27,2020-06-16,188
confirmados,2020-08-28,2020-06-16,188
confirmados,2020-08-29,2020-06-16,188
confirmados,2020-06-18,2020-06-17,9
sospechosos,2020-06-18,2020-06-17,38
confirmados,2020-06-28,2020-06-17,183
sospechosos,2020-06-28,2020-06-17,72
confirmados,2020-07-03,2020-06-17,185
sospechosos,2020-07-03,2020-06-17,63
confirmados,2020-07-09,2020-06-17,187
sospechosos,2020-07-09,2020-06-17,63
confirmados,2020-07-17,2020-06-17,187
confirmados,2020-07-18,2020-06-17,188
sospechosos,2020-07-18,2020-06-17,64
confirmados,2020-07-19,2020-06-17,188
confirmados,2020-07-20,2020-06-17,188
confirmados,2020-07-21,2020-06-17,188
confirmados,2020-07-22,2020-06-17,188
confirmados,2020-07-23,2020-06-17,188
sospechosos,2020-07-24,2020-06-17,62
confirmados,2020-07-24,2020-06-17,188
confirmados,2020-07-25,2020-06-17,188
confirmados,2020-07-26,2020-06-17,188
confirmados,2020-07-27,2020-06-17,188
confirmados,2020-07-28,2020-06-17,188
confirmados,2020-07-29,2020-06-17,188
confirmados,2020-07-30,2020-06-17,188
confirmados,2020-07-31,2020-06-17,188
sospechosos,2020-08-01,2020-06-17,57
confirmados,2020-08-01,2020-06-17,188
confirmados,2020-08-02,2020-06-17,188
confirmados,2020-08-03,2020-06-17,188
confirmados,2020-08-04,2020-06-17,188
confirmados,2020-08-05,2020-06-17,188
confirmados,2020-08-06,2020-06-17,188
confirmados,2020-08-07,2020-06-17,188
sospechosos,2020-08-07,2020-06-17,56
confirmados,2020-08-08,2020-06-17,188
sospechosos,2020-08-08,2020-06-17,56
confirmados,2020-08-09,2020-06-17,188
confirmados,2020-08-10,2020-06-17,188
confirmados,2020-08-11,2020-06-17,188
confirmados,2020-08-12,2020-06-17,188
confirmados,2020-08-13,2020-06-17,188
sospechosos,2020-08-14,2020-06-17,54
confirmados,2020-08-14,2020-06-17,188
confirmados,2020-08-15,2020-06-17,188
confirmados,2020-08-16,2020-06-17,188
confirmados,2020-08-17,2020-06-17,188
confirmados,2020-08-18,2020-06-17,188
confirmados,2020-08-19,2020-06-17,188
confirmados,2020-08-20,2020-06-17,188
confirmados,2020-08-21,2020-06-17,188
sospechosos,2020-08-21,2020-06-17,54
confirmados,2020-08-22,2020-06-17,188
confirmados,2020-08-23,2020-06-17,188
confirmados,2020-08-24,2020-06-17,188
confirmados,2020-08-25,2020-06-17,188
confirmados,2020-08-26,2020-06-17,188
confirmados,2020-08-27,2020-06-17,188
confirmados,2020-08-28,2020-06-17,188
confirmados,2020-08-29,2020-06-17,188
confirmados,2020-06-18,2020-06-18,0
sospechosos,2020-06-18,2020-06-18,0
confirmados,2020-06-28,2020-06-18,126
sospechosos,2020-06-28,2020-06-18,73
confirmados,2020-07-03,2020-06-18,136
sospechosos,2020-07-03,2020-06-18,65
confirmados,2020-07-09,2020-06-18,138
sospechosos,2020-07-09,2020-06-18,65
confirmados,2020-07-17,2020-06-18,139
confirmados,2020-07-18,2020-06-18,139
sospechosos,2020-07-18,2020-06-18,64
confirmados,2020-07-19,2020-06-18,139
confirmados,2020-07-20,2020-06-18,139
confirmados,2020-07-21,2020-06-18,139
confirmados,2020-07-22,2020-06-18,139
confirmados,2020-07-23,2020-06-18,139
sospechosos,2020-07-24,2020-06-18,60
confirmados,2020-07-24,2020-06-18,139
confirmados,2020-07-25,2020-06-18,139
confirmados,2020-07-26,2020-06-18,139
confirmados,2020-07-27,2020-06-18,139
confirmados,2020-07-28,2020-06-18,139
confirmados,2020-07-29,2020-06-18,139
confirmados,2020-07-30,2020-06-18,139
confirmados,2020-07-31,2020-06-18,139
sospechosos,2020-08-01,2020-06-18,56
confirmados,2020-08-01,2020-06-18,139
confirmados,2020-08-02,2020-06-18,139
confirmados,2020-08-03,2020-06-18,139
confirmados,2020-08-04,2020-06-18,139
confirmados,2020-08-05,2020-06-18,139
confirmados,2020-08-06,2020-06-18,139
confirmados,2020-08-07,2020-06-18,139
sospechosos,2020-08-07,2020-06-18,56
confirmados,2020-08-08,2020-06-18,139
sospechosos,2020-08-08,2020-06-18,56
confirmados,2020-08-09,2020-06-18,139
confirmados,2020-08-10,2020-06-18,139
confirmados,2020-08-11,2020-06-18,139
confirmados,2020-08-12,2020-06-18,139
confirmados,2020-08-13,2020-06-18,139
sospechosos,2020-08-14,2020-06-18,55
confirmados,2020-08-14,2020-06-18,139
confirmados,2020-08-15,2020-06-18,139
confirmados,2020-08-16,2020-06-18,139
confirmados,2020-08-17,2020-06-18,140
confirmados,2020-08-18,2020-06-18,140
confirmados,2020-08-19,2020-06-18,140
confirmados,2020-08-20,2020-06-18,140
confirmados,2020-08-21,2020-06-18,140
sospechosos,2020-08-21,2020-06-18,55
confirmados,2020-08-22,2020-06-18,140
confirmados,2020-08-23,2020-06-18,140
confirmados,2020-08-24,2020-06-18,140
confirmados,2020-08-25,2020-06-18,140
confirmados,2020-08-26,2020-06-18,140
confirmados,2020-08-27,2020-06-18,140
confirmados,2020-08-28,2020-06-18,140
confirmados,2020-08-29,2020-06-18,140
confirmados,2020-06-18,2020-06-19,0
sospechosos,2020-06-18,2020-06-19,0
