country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-09-24,-48,-26,-51,-43,-35,21
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-09-25,-48,-25,-54,-44,-34,23
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-09-26,-56,-29,-60,-41,-22,20
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-09-27,-61,-36,-60,-44,-19,19
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-09-28,-44,-24,-50,-41,-32,19
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-09-29,-46,-24,-52,-42,-33,19
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-09-30,-44,-18,-50,-40,-33,19
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-01,-44,-17,-51,-40,-31,19
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-02,-41,-13,-47,-35,-30,19
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-03,-54,-26,-58,-35,-24,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-04,-59,-34,-60,-38,-20,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-05,-39,-16,-47,-36,-31,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-06,-41,-17,-47,-36,-32,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-07,-42,-17,-47,-37,-30,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-08,-43,-18,-48,-36,-31,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-09,-42,-17,-43,-35,-30,19
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-10,-54,-29,-57,-35,-20,19
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-11,-57,-34,-56,-38,-17,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-12,-67,-42,-55,-61,-71,30
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-13,-39,-15,-46,-32,-29,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-14,-42,-18,-46,-33,-29,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-15,-41,-17,-45,-32,-29,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-16,-40,-13,-42,-32,-28,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-17,-54,-28,-57,-33,-20,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-18,-60,-38,-55,-38,-20,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-19,-40,-18,-46,-35,-28,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-20,-40,-16,-43,-32,-28,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-21,-40,-15,-44,-32,-26,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-22,-40,-16,-42,-31,-26,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-23,-39,-13,-41,-31,-25,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-24,-50,-23,-55,-31,-17,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-25,-49,-24,-20,12,-8,10
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-26,-39,-17,-45,-33,-27,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-27,-40,-17,-47,-32,-27,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-28,-40,-16,-45,-32,-24,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-29,-39,-14,-43,-31,-25,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-30,-35,-6,-38,-26,-24,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-10-31,-50,-19,-52,-30,-28,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-01,-53,-31,-54,-34,-16,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-02,-36,-15,-45,-32,-26,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-03,-36,-14,-44,-30,-26,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-04,-37,-13,-45,-31,-24,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-05,-37,-14,-42,-30,-24,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-06,-35,-11,-39,-30,-23,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-07,-42,-19,-49,-28,-14,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-08,-46,-27,-47,-31,-13,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-09,-37,-17,-43,-33,-24,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-10,-36,-16,-42,-31,-24,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-11,-38,-16,-44,-31,-23,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-12,-38,-17,-43,-31,-24,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-13,-38,-11,-44,-31,-23,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-14,-41,-20,-47,-27,-14,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-15,-44,-26,-45,-27,-11,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-16,-36,-16,-43,-32,-23,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-17,-39,-17,-46,-32,-24,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-18,-37,-15,-42,-30,-22,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-19,-37,-16,-44,-30,-23,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-20,-36,-11,-41,-30,-21,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-21,-40,-19,-47,-26,-12,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-22,-44,-27,-47,-28,-11,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-23,-37,-18,-44,-32,-22,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-24,-37,-17,-43,-30,-22,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-25,-38,-17,-44,-30,-20,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-26,-38,-17,-43,-30,-21,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-27,-35,-12,-41,-29,-20,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-28,-37,-15,-47,-23,-10,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-29,-53,-30,-43,-25,-12,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-11-30,-30,-9,-41,-28,-19,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-01,-31,-8,-42,-26,-20,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-02,-32,-8,-41,-26,-18,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-03,-31,-9,-41,-25,-18,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-04,-30,-5,-37,-24,-18,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-05,-33,-9,-44,-19,-8,10
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-06,-36,-18,-42,-23,-7,10
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-07,-20,1,-32,-25,-27,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-08,-46,-22,-41,-45,-62,22
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-09,-28,-7,-37,-21,-16,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-10,-31,-10,-38,-25,-18,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-11,-31,-8,-36,-26,-17,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-12,-56,-30,-57,-45,-18,19
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-13,-57,-33,-55,-43,-15,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-14,-28,-11,-34,-25,-18,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-15,-25,-6,-32,-21,-18,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-16,-23,-1,-32,-19,-16,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-17,-20,1,-30,-16,-16,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-18,-17,6,-27,-13,-15,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-19,-46,-14,-51,-31,-13,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-20,-46,-18,-49,-29,-8,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-21,-7,12,-21,-6,-14,8
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-22,-9,18,-20,-6,-14,8
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-23,-12,24,-21,-6,-13,8
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-24,-28,16,-32,-21,-26,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-25,-85,-79,-60,-72,-76,29
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-26,-60,-32,-59,-50,-31,20
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-27,-59,-35,-58,-43,-17,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-28,-20,-1,-33,-20,-16,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-29,-20,5,-33,-19,-17,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-30,-20,17,-30,-16,-15,10
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2020-12-31,-31,17,-35,-25,-29,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-01,-87,-82,-59,-75,-78,29
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-02,-62,-32,-57,-51,-36,20
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-03,-60,-35,-56,-43,-18,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-04,-26,-5,-34,-24,-20,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-05,-26,-4,-32,-24,-20,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-06,-29,-6,-35,-25,-19,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-07,-30,-8,-33,-25,-20,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-08,-30,-6,-33,-26,-20,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-09,-55,-25,-56,-42,-22,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-10,-59,-33,-58,-44,-18,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-11,-27,-7,-33,-25,-21,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-12,-28,-6,-31,-25,-22,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-13,-31,-8,-33,-26,-22,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-14,-40,-20,-39,-33,-27,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-15,-39,-17,-39,-33,-27,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-16,-62,-35,-59,-48,-28,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-17,-64,-40,-60,-48,-24,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-18,-36,-17,-36,-32,-27,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-19,-37,-17,-35,-32,-27,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-20,-38,-16,-35,-32,-26,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-21,-39,-17,-35,-32,-26,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-22,-38,-14,-35,-32,-26,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-23,-61,-34,-57,-47,-27,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-24,-63,-39,-58,-48,-23,16
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-25,-36,-16,-35,-32,-26,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-26,-37,-16,-34,-31,-27,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-27,-38,-16,-35,-32,-25,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-28,-39,-18,-37,-32,-26,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-29,-38,-11,-42,-32,-26,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-30,-63,-32,-64,-49,-30,19
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-01-31,-63,-34,-63,-45,-24,18
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-01,-32,-9,-33,-29,-27,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-02,-32,-9,-30,-28,-27,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-03,-35,-11,-31,-29,-25,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-04,-37,-14,-33,-31,-27,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-05,-35,-10,-33,-30,-26,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-06,-56,-28,-56,-41,-24,17
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-07,-58,-35,-56,-42,-19,15
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-08,-32,-10,-30,-28,-27,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-09,-33,-11,-29,-28,-27,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-10,-36,-12,-31,-30,-26,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-11,-33,-11,-32,-29,-26,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-12,-31,-7,-29,-28,-25,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-13,-46,-19,-51,-33,-21,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-14,-45,-25,-48,-30,-13,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-15,-28,-7,-28,-27,-26,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-16,-27,-5,-26,-27,-26,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-17,-31,-7,-28,-27,-24,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-18,-30,-7,-28,-27,-25,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-19,-29,-4,-24,-26,-24,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-20,-47,-21,-51,-32,-21,14
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-21,-49,-28,-52,-32,-17,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-22,-25,-4,-26,-24,-22,10
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-23,-26,-5,-25,-24,-22,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-24,-28,-5,-27,-25,-21,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-25,-27,-5,-26,-24,-21,11
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-26,-24,1,-25,-22,-20,10
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-27,-41,-14,-50,-26,-18,13
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-02-28,-44,-20,-51,-25,-13,12
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-03-01,-22,1,-32,-21,-18,10
CL,Chile,,,,,,ChIJL68lBEHFYpYRHbkCERPhBQU,2021-03-02,-23,1,-32,-20,-18,10
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-15,2,-1,2,-2,-1,0
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-16,2,-1,-3,3,0,0
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-17,-1,0,-4,4,-4,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-18,-1,1,-4,3,-3,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-19,-5,-3,-5,-2,-3,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-20,-4,-1,-4,0,-2,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-21,-3,-2,-3,-1,-3,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-22,1,3,-1,0,-1,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-23,2,3,-14,2,0,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-24,-4,-1,-14,2,3,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-25,-1,1,-13,0,5,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-26,-4,-3,-10,-4,6,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-27,-1,2,-11,-1,6,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-28,11,10,-10,0,8,0
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-02-29,21,14,-8,3,3,0
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-01,23,21,-13,7,4,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-02,7,13,-15,7,12,0
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-03,7,14,-18,4,15,-1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-04,2,8,-20,2,15,0
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-05,2,8,-18,2,16,-1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-06,7,7,-14,1,17,-1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-07,13,9,-15,-2,4,2
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-08,20,26,-12,-1,2,3
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-09,0,9,-18,0,15,1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-10,2,9,-19,1,19,-2
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-11,-4,2,-18,0,19,-1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-12,-5,1,-12,-1,18,-1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-13,3,5,-6,-1,18,-1
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-14,6,9,-6,-4,5,3
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-15,3,22,-14,-6,3,5
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-16,-12,20,-29,-9,4,6
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-17,-21,6,-34,-12,-5,9
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-18,-30,3,-42,-16,-11,11
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-19,-44,-14,-49,-29,-19,15
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-20,-50,-36,-56,-41,-26,20
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-21,-54,-37,-66,-45,-29,19
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-22,-61,-44,-70,-56,-31,19
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-23,-55,-38,-58,-43,-33,21
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-24,-56,-38,-60,-43,-36,21
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-25,-57,-39,-61,-48,-36,22
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-26,-57,-38,-60,-51,-37,23
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-27,-56,-38,-61,-54,-36,24
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-28,-55,-37,-67,-53,-32,20
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-29,-60,-53,-69,-63,-33,19
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-30,-51,-34,-57,-50,-35,20
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-03-31,-47,-30,-54,-47,-34,19
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-04-01,-49,-32,-54,-46,-34,20
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-04-02,-51,-32,-54,-51,-36,21
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-04-03,-51,-33,-57,-52,-34,22
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-04-04,-51,-32,-63,-51,-31,18
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-04-05,-53,-47,-64,-58,-32,16
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-04-06,-48,-29,-53,-49,-34,19
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-04-07,-50,-31,-54,-49,-35,19
CL,Chile,Antofagasta,,,CL-AN,,ChIJczaOlqKJpZYRLWxXNFXeQu0,2020-04-08,-52,-33,-55,-51,-35,19
